# Epilepsy and NDD gene list, written by gene_spine.epilepsy_list after the spine
# build. Union of three branches:
#   epilepsy / both : on Genes4Epilepsy ('both' also on an NDD source)
#   ndd_only        : on an NDD or ID source, not on Genes4Epilepsy
#   epilepsy_other  : on an epilepsy panel, or ClinGen or Orphadata naming epilepsy,
#                     seizures or encephalopathy, and in neither branch above
# tier and domain are the spine's own values, carried as description, not selection.
# NDD/ID sources: panelapp_au_id, panelapp_ge_id, sysndd, g2p_dd, sfari.
# Declared but absent: none.
# SFARI: 2026-07-12 release, exported 2026-09-16. Its unscored rows count as presence and lift no tier.
# genes4epilepsy_phenotype is blank for genes that are not on Genes4Epilepsy.
# mondo_ids from sources/mondo/mondo.obo sha256 50c8367f9bd99783, 10,491 ORPHA and 10,176 OMIM xrefs.
# org_count and org_names come from epilepsy_orgs.csv, blank where there is no match.
hgnc_id,symbol,gene_name,list_membership,genes4epilepsy_phenotype,tier,domain,n_sources,sources,orphacodes,omim_id,mondo_ids,org_count,org_names
HGNC:13201,ADAMTS10,ADAM metallopeptidase with thrombospondin type 1 motif 10,ndd_only,,T2,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_au_id;panelapp_ge_id,3449,608990,MONDO:0018096,0,
HGNC:16305,ADAMTS15,ADAM metallopeptidase with thrombospondin type 1 motif 15,ndd_only,,T2,ndd_no_documented_epilepsy,1,g2p_dd,,607509,,0,
HGNC:17110,ADAMTS18,ADAM metallopeptidase with thrombospondin type 1 motif 18,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,369970,607512,MONDO:0014195,0,
HGNC:17111,ADAMTS19,ADAM metallopeptidase with thrombospondin type 1 motif 19,ndd_only,,T1,ndd_no_documented_epilepsy,2,clingen;g2p_dd,,607513,,0,
HGNC:222,ADAMTS6,ADAM metallopeptidase with thrombospondin type 1 motif 6,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,605008,,0,
HGNC:13202,ADAMTS9,ADAM metallopeptidase with thrombospondin type 1 motif 9,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;sysndd,93592,605421,MONDO:0009728,0,
HGNC:14631,ADAMTSL2,ADAMTS like 2,ndd_only,,T1,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_au_id,1901;2623,612277,MONDO:0000127;MONDO:0009161,0,
HGNC:232,ADCY1,adenylate cyclase 1,ndd_only,,T3,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sfari,90636,103072,MONDO:0019588,0,
HGNC:234,ADCY3,adenylate cyclase 3,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,600291,,0,
HGNC:243,ADD1,adducin 1,ndd_only,,T2,ndd_with_epilepsy,4,panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,102680,,0,
HGNC:245,ADD3,adducin 3,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,210141,601568,MONDO:0016215,0,
HGNC:943,ADGRB1,adhesion G protein-coupled receptor B1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,602682,,0,
HGNC:945,ADGRB3,adhesion G protein-coupled receptor B3,ndd_only,,T3,ndd_no_documented_epilepsy,2,panelapp_au_id;sysndd,,602684,,0,
HGNC:4516,ADGRG2,adhesion G protein-coupled receptor G2,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,48,300572,MONDO:0018801,0,
HGNC:18992,ADGRG4,adhesion G protein-coupled receptor G4,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,301085,,0,
HGNC:13841,ADGRG6,adhesion G protein-coupled receptor G6,ndd_only,,T1,ndd_no_documented_epilepsy,4,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd,,612243,,0,
HGNC:18582,ADGRL2,adhesion G protein-coupled receptor L2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,607018,,0,
HGNC:17416,ADGRV1,adhesion G protein-coupled receptor V1,ndd_only,,T1,ndd_with_epilepsy,5,clingen;orphadata_genes;panelapp_au_epilepsy;panelapp_ge_epilepsy;panelapp_ge_id,231178;36387,602851,MONDO:0016484;MONDO:0018214,0,
HGNC:24040,ADIPOR1,adiponectin receptor 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,607945,,0,
HGNC:257,ADK,adenosine kinase,ndd_only,,T1,ndd_no_documented_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,289290,102750,MONDO:0100255,0,
HGNC:263,ADORA2A,adenosine A2a receptor,ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sfari,363549,102776,MONDO:0018198,0,
HGNC:268,ADORA3,adenosine A3 receptor,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,600445,,0,
HGNC:282,ADRA2B,adrenoceptor alpha 2B,ndd_only,,T3,ndd_with_epilepsy,8,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,86814,104260,MONDO:0019448,0,
HGNC:286,ADRB2,adrenoceptor beta 2,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,109690,,0,
HGNC:292,ADSS2,adenylosuccinate synthase 2,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,103060,,0,
HGNC:3776,AFF2,ALF transcription elongation factor 2,ndd_only,,T1,ndd_no_documented_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,100973,300806,MONDO:0010659,0,
HGNC:17869,AFF4,ALF transcription elongation factor 4,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,444077,604417,MONDO:0014609,0,
HGNC:317,AFP,alpha fetoprotein,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;panelapp_ge_id,168612;168615,104150,MONDO:0014424;MONDO:0014425,0,
HGNC:16922,AGAP1,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 1",ndd_only,,T1,ndd_no_documented_epilepsy,3,panelapp_ge_id;sfari;sysndd,,608651,,0,
HGNC:16921,AGAP2,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 2",ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,605476,,0,
HGNC:23467,AGAP5,"ArfGAP with GTPase domain, ankyrin repeat and PH domain 5",ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,621156,,0,
HGNC:26296,AGBL2,AGBL carboxypeptidase 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,617345,,0,
HGNC:27981,AGBL3,AGBL carboxypeptidase 3,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,617346,,0,
HGNC:25892,AGBL4,AGBL carboxypeptidase 4,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,616476,,0,
HGNC:24684,AGGF1,angiogenic factor with G-patch and FHA domains 1,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;panelapp_au_id,90308,608464,MONDO:0007864,0,
HGNC:21869,AGK,acylglycerol kinase,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,1369;98994,610345,MONDO:0008922;MONDO:0021548,0,
HGNC:321,AGL,"amylo-alpha-1,6-glucosidase and 4-alpha-glucanotransferase",ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id,366,610860,MONDO:0009291,0,
HGNC:3263,AGO2,argonaute RISC catalytic component 2,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,528084,606229,MONDO:0100038,0,
HGNC:18421,AGO3,argonaute RISC catalytic component 3,ndd_only,,T2,ndd_with_epilepsy,4,panelapp_au_epilepsy;panelapp_au_id;sfari;sysndd,,607355,,0,
HGNC:18424,AGO4,argonaute RISC component 4,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,607356,,0,
HGNC:325,AGPAT2,1-acylglycerol-3-phosphate O-acyltransferase 2,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;orphadata_genes;panelapp_ge_id;sysndd,696189,603100,MONDO:0012071,0,
HGNC:326,AGPAT3,1-acylglycerol-3-phosphate O-acyltransferase 3,ndd_only,,T2,ndd_no_documented_epilepsy,4,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd,,614794,,0,
HGNC:327,AGPS,alkylglycerone phosphate synthase,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,309803,603051,MONDO:0010823,0,
HGNC:333,AGT,angiotensinogen,ndd_only,,T3,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_au_id;panelapp_ge_id,97369,106150,MONDO:0009970,0,
HGNC:17258,AGTPBP1,ATP/GTP binding carboxypeptidase 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,2254,606830,MONDO:0016396,0,
HGNC:338,AGTR2,angiotensin II receptor type 2,ndd_only,,T2,ndd_no_documented_epilepsy,6,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,777,300034,MONDO:0019181,0,
HGNC:341,AGXT,alanine--glyoxylate aminotransferase,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,93598,604285,MONDO:0009823,0,
HGNC:343,AHCY,adenosylhomocysteinase,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,88618,180960,MONDO:0013404,0,
HGNC:21575,AHI1,Abelson helper integration site 1,ndd_only,,T1,ndd_no_documented_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,220493;475;791,608894,MONDO:0016364;MONDO:0018772;MONDO:0019200,0,
HGNC:347,AHNAK,AHNAK nucleoprotein,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,103390,,0,
HGNC:349,AHSG,alpha 2-HS glycoprotein,ndd_only,,T3,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_au_id;sysndd,2850,138680,MONDO:0008756,0,
HGNC:8768,AIFM1,apoptosis inducing factor mitochondria associated 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,101078;139583;238329;83629,300169,MONDO:0010275;MONDO:0010378;MONDO:0010437;MONDO:0010689,0,
HGNC:20609,AIMP2,aminoacyl tRNA synthetase complex interacting multifunctional protein 2,ndd_only,,T1,ndd_with_epilepsy,4,clingen;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,600859,,0,
HGNC:359,AIPL1,AIP like 1 HSP90 co-chaperone,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,1872;65,604392,MONDO:0015993;MONDO:0018998,0,
HGNC:360,AIRE,autoimmune regulator,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,189466;3453,607358,MONDO:0009411;MONDO:0016000,0,
HGNC:26039,AIRIM,AFG2 interacting ribosome maturation factor,ndd_only,,T1,ndd_with_epilepsy,3,panelapp_au_epilepsy;panelapp_au_id;sysndd,,614799,,0,
HGNC:30801,AJAP1,adherens junctions associated protein 1,ndd_only,,T1,ndd_with_epilepsy,4,panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd,,610972,,0,
HGNC:361,AK1,adenylate kinase 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_ge_id;sysndd,86817,103000,MONDO:0012967,0,
HGNC:362,AK2,adenylate kinase 2,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,33355,103020,MONDO:0009973,0,
HGNC:18783,AKAP17A,A-kinase anchoring protein 17A,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,"""312095|465000""",,0,
HGNC:374,AKAP4,A-kinase anchoring protein 4,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;panelapp_ge_id,276234,300185,MONDO:0017173,0,
HGNC:376,AKAP6,A-kinase anchoring protein 6,ndd_only,,T2,ndd_no_documented_epilepsy,3,panelapp_au_id;panelapp_ge_id;sysndd,,604691,,0,
HGNC:379,AKAP9,A-kinase anchoring protein 9,ndd_only,,T2,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sfari,130,604001,MONDO:0015263,0,
HGNC:385,AKR1C2,aldo-keto reductase family 1 member C2,ndd_only,,T3,ndd_no_documented_epilepsy,3,orphadata_genes;panelapp_au_id;panelapp_ge_id,443087,600450,MONDO:0013664,0,
HGNC:388,AKR1D1,aldo-keto reductase family 1 member D1,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,79303,604741,MONDO:0009339,0,
HGNC:392,AKT2,AKT serine/threonine kinase 2,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,293964;79085,164731,MONDO:0009416;MONDO:0019192,0,
HGNC:395,ALAD,aminolevulinate dehydratase,ndd_only,,T2,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,100924,125270,MONDO:0013000,0,
HGNC:9722,ALDH18A1,aldehyde dehydrogenase 18 family member A1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,35664;447753;447757;447760;90348,138250,MONDO:0009053;MONDO:0011006;MONDO:0014702;MONDO:0018644;MONDO:0019571,0,
HGNC:15472,ALDH1A2,aldehyde dehydrogenase 1 family member A2,ndd_only,,T1,ndd_no_documented_epilepsy,2,g2p_dd;sysndd,,603687,,0,
HGNC:409,ALDH1A3,aldehyde dehydrogenase 1 family member A3,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_ge_id;sfari;sysndd,35612;98938,600463,MONDO:0000170;MONDO:0005514,0,
HGNC:3978,ALDH1L1,aldehyde dehydrogenase 1 family member L1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,600249,,0,
HGNC:26777,ALDH1L2,aldehyde dehydrogenase 1 family member L2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,613584,,0,
HGNC:406,ALDH4A1,aldehyde dehydrogenase 4 family member A1,ndd_only,,T1,ndd_with_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,79101,606811,MONDO:0009401,0,
HGNC:7179,ALDH6A1,aldehyde dehydrogenase 6 family member A1,ndd_only,,T3,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sysndd,289307,603178,MONDO:0013579,0,
HGNC:414,ALDOA,"aldolase, fructose-bisphosphate A",ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,57,103850,MONDO:0012747,0,
HGNC:417,ALDOB,"aldolase, fructose-bisphosphate B",ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id,469,612724,MONDO:0009249,0,
HGNC:23162,ALG10,"ALG10 alpha-1,2-glucosyltransferase",ndd_only,,T3,ndd_with_epilepsy,3,clingen;panelapp_au_epilepsy;sysndd,,618355,,0,
HGNC:428,ALMS1,ALMS1 centrosome and basal body associated protein,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,364055;64;65,606844,MONDO:0008763;MONDO:0009549;MONDO:0018998,0,
HGNC:20917,ALPK1,alpha kinase 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sysndd,313800,607347,MONDO:0013999,0,
HGNC:443,ALS2,alsin Rho guanine nucleotide exchange factor ALS2,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,247604;293168;300605,606352,MONDO:0011663;MONDO:0011797;MONDO:0017593,0,
HGNC:1494,ALX1,ALX homeobox 1,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id,306542,601527,MONDO:0013271,0,
HGNC:449,ALX3,ALX homeobox 3,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id,391474,606014,MONDO:0007636,0,
HGNC:450,ALX4,ALX homeobox 4,ndd_only,,T1,ndd_with_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,228390;35093;52022;60015,605420,MONDO:0011022;MONDO:0013268;MONDO:0018112;MONDO:0018953,0,
HGNC:25990,AMBRA1,autophagy and beclin 1 regulator 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,611359,,0,
HGNC:26837,AMER1,APC membrane recruitment protein 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,2780,300647,MONDO:0010310,0,
HGNC:26360,AMER2,APC membrane recruitment protein 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,614659,,0,
HGNC:463,AMFR,autocrine motility factor receptor,ndd_only,,T1,ndd_no_documented_epilepsy,2,g2p_dd;sysndd,,603243,,0,
HGNC:465,AMHR2,anti-Mullerian hormone receptor type 2,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,2856,600956,MONDO:0009857,0,
HGNC:467,AMMECR1,AMMECR nuclear protein 1,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,688581;86818,300195,MONDO:0010263;MONDO:0010516,0,
HGNC:17811,AMOTL1,angiomotin like 1,ndd_only,,T2,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;panelapp_au_id,660021,614657,MONDO:0971064,0,
HGNC:468,AMPD1,adenosine monophosphate deaminase 1,ndd_only,,T2,ndd_no_documented_epilepsy,2,orphadata_genes;sfari,45,102770,MONDO:0013028,0,
HGNC:28041,AMZ2,archaelysin family metallopeptidase 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,615169,,0,
HGNC:19988,ANAPC1,anaphase promoting complex subunit 1,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;sysndd,221008,608473,MONDO:0016368,0,
HGNC:19989,ANAPC2,anaphase promoting complex subunit 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,606946,,0,
HGNC:17380,ANAPC7,anaphase promoting complex subunit 7,ndd_only,,T2,ndd_no_documented_epilepsy,1,panelapp_au_id,,606949,,0,
HGNC:485,ANGPT2,angiopoietin 2,ndd_only,,T3,ndd_no_documented_epilepsy,2,g2p_dd;orphadata_genes,363999,601922,MONDO:0009369,0,
HGNC:24714,ANKHD1,ankyrin repeat and KH domain containing 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,610500,,0,
HGNC:29101,ANKLE2,ankyrin repeat and LEM domain containing 2,ndd_only,,T3,ndd_no_documented_epilepsy,2,orphadata_genes;sysndd,2512,616062,MONDO:0016660,0,
HGNC:29135,ANKRD12,ankyrin repeat domain 12,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,610616,,0,
HGNC:29186,ANKRD26,ankyrin repeat domain 26,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;g2p_dd;orphadata_genes,168629,610855,MONDO:0015679,0,
HGNC:26853,ANKRD31,ankyrin repeat domain 31,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_au_id,,618423,,0,
HGNC:24600,ANKS1B,ankyrin repeat and sterile alpha motif domain containing 1B,ndd_only,,T1,ndd_no_documented_epilepsy,4,panelapp_au_id;panelapp_ge_id;sfari;sysndd,,607815,,0,
HGNC:21625,ANO1,anoctamin 1,ndd_only,,T3,ndd_no_documented_epilepsy,3,g2p_dd;orphadata_genes;sysndd,2573,610108,MONDO:0016820,0,
HGNC:25519,ANO10,anoctamin 10,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;orphadata_genes;panelapp_ge_id;sysndd,284289,613726,MONDO:0013392,0,
HGNC:14004,ANO3,anoctamin 3,ndd_only,,T1,ndd_no_documented_epilepsy,4,g2p_dd;orphadata_genes;panelapp_ge_id;sysndd,420485,610110,MONDO:0014019,0,
HGNC:27337,ANO5,anoctamin 5,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd,206549;206599;399096;53697;689021,608662,MONDO:0008151;MONDO:0012652;MONDO:0013222;MONDO:0016103;MONDO:0975918,0,
HGNC:13233,ANP32A,acidic nuclear phosphoprotein 32 family member A,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,600832,,0,
HGNC:21014,ANTXR1,ANTXR cell adhesion molecule 1,ndd_only,,T1,ndd_no_documented_epilepsy,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,2067,606410,MONDO:0009263,0,
HGNC:533,ANXA1,annexin A1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,151690,,0,
HGNC:554,AP1B1,adaptor related protein complex 1 subunit beta 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,171851,600157,MONDO:0012251,0,
HGNC:556,AP1G2,adaptor related protein complex 1 subunit gamma 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,603534,,0,
HGNC:559,AP1S1,adaptor related protein complex 1 subunit sigma 1,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,171851,603531,MONDO:0012251,0,
HGNC:560,AP1S2,adaptor related protein complex 1 subunit sigma 2,ndd_only,,T1,ndd_no_documented_epilepsy,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,1568;85329;85335,300629,MONDO:0010574;MONDO:0019428,0,
HGNC:562,AP2A2,adaptor related protein complex 2 subunit alpha 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,607242,,0,
HGNC:565,AP2S1,adaptor related protein complex 2 subunit sigma 1,ndd_only,,T1,ndd_with_epilepsy,7,g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,101050,602242,MONDO:0010926,0,
HGNC:566,AP3B1,adaptor related protein complex 3 subunit beta 1,ndd_only,,T1,ndd_no_documented_epilepsy,5,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,664500,603401,MONDO:0011997,0,
HGNC:571,AP3S2,adaptor related protein complex 3 subunit sigma 2,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,602416,,0,
HGNC:573,AP4E1,adaptor related protein complex 4 subunit epsilon 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,280763,607244,MONDO:0100176,0,
HGNC:575,AP4S1,adaptor related protein complex 4 subunit sigma 1,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,280763,607243,MONDO:0100176,0,
HGNC:22197,AP5Z1,adaptor related protein complex 5 subunit zeta 1,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;panelapp_ge_id,306511,613653,MONDO:0013342,0,
HGNC:579,APBA2,amyloid beta precursor protein binding family A member 2,ndd_only,,T2,ndd_no_documented_epilepsy,2,sfari;sysndd,,602712,,0,
HGNC:581,APBB1,amyloid beta precursor protein binding family B member 1,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,602709,,0,
HGNC:29509,APH1A,aph-1A gamma-secretase subunit,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,607629,,0,
HGNC:28727,APOO,apolipoprotein O,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,300753,,0,
HGNC:620,APP,amyloid beta precursor protein,ndd_only,,T1,ndd_no_documented_epilepsy,3,clingen;orphadata_genes;sysndd,100006;1020;324703;324708;324713;324718;324723,104760,MONDO:0015033;MONDO:0015140;MONDO:0017945;MONDO:0017946;MONDO:0017947;MONDO:0017948;MONDO:0017949,0,
HGNC:18242,APPL2,"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 2",ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,606231,,0,
HGNC:15984,APTX,aprataxin,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,1168,606350,MONDO:0008842,0,
HGNC:16029,AQP10,aquaporin 10,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,606578,,0,
HGNC:637,AQP4,aquaporin 4,ndd_only,,T2,ndd_with_epilepsy,4,orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;sysndd,2478,600308,MONDO:0011391,0,
HGNC:640,AQP7,aquaporin 7,ndd_only,,T3,ndd_no_documented_epilepsy,1,panelapp_ge_id,,602974,,0,
HGNC:644,AR,androgen receptor,ndd_only,,T1,ndd_no_documented_epilepsy,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari,481;90797;95706;99429,313700,MONDO:0010720;MONDO:0010735;MONDO:0019848;MONDO:0021023,0,
HGNC:649,ARCN1,archain 1 coat protein complex I subunit delta,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,659702,600820,MONDO:0014948,0,
HGNC:20363,AREL1,apoptosis resistant E3 ubiquitin protein ligase 1,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,615380,,0,
HGNC:21213,ARFGEF3,ARFGEF family member 3,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,617411,,0,
HGNC:15782,ARHGAP11B,Rho GTPase activating protein 11B,ndd_only,,T2,ndd_no_documented_epilepsy,1,sfari,,616310,,0,
HGNC:21030,ARHGAP15,Rho GTPase activating protein 15,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,610578,,0,
HGNC:23725,ARHGAP21,Rho GTPase activating protein 21,ndd_only,,T3,ndd_no_documented_epilepsy,1,sysndd,,609870,,0,
HGNC:27414,ARHGAP30,Rho GTPase activating protein 30,ndd_only,,T3,ndd_no_documented_epilepsy,1,sfari,,614264,,0,
HGNC:29216,ARHGAP31,Rho GTPase activating protein 31,ndd_only,,T1,ndd_no_documented_epilepsy,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,974,610911,MONDO:0007034,0,
HGNC:17399,ARHGAP32,Rho GTPase activating protein 32,ndd_only,,T1,ndd_no_documented_epilepsy,2,sfari;sysndd,,608541,,0,
