source_id,symbol_in_source,hgnc_id_in_source,evidence,phenotype,extra,hgnc_id,resolved_by
orphadata_genes,PTEN,HGNC:9588,Assessed,Proteus-like syndrome,"{""orphacode"": ""2969"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:9588,id
orphadata_genes,COMP,HGNC:2227,Assessed,Pseudoachondroplasia,"{""orphacode"": ""750"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2227,id
orphadata_genes,RET,HGNC:9967,Assessed,"Renal agenesis, bilateral","{""orphacode"": ""1848"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:9967,id
orphadata_genes,ITGA8,HGNC:6144,Assessed,"Renal agenesis, bilateral","{""orphacode"": ""1848"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6144,id
orphadata_genes,FGF20,HGNC:3677,Assessed,"Renal agenesis, bilateral","{""orphacode"": ""1848"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:3677,id
orphadata_genes,GREB1L,HGNC:31042,Assessed,"Renal agenesis, bilateral","{""orphacode"": ""1848"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:31042,id
orphadata_genes,WNT9B,HGNC:12779,Assessed,"Renal agenesis, bilateral","{""orphacode"": ""1848"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:12779,id
orphadata_genes,GFRA1,HGNC:4243,Assessed,"Renal agenesis, bilateral","{""orphacode"": ""1848"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:4243,id
orphadata_genes,ZMPSTE24,HGNC:12877,Assessed,Hutchinson-Gilford progeria syndrome,"{""orphacode"": ""740"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:12877,id
orphadata_genes,LMNA,HGNC:6636,Assessed,Hutchinson-Gilford progeria syndrome,"{""orphacode"": ""740"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6636,id
orphadata_genes,HOXA13,HGNC:5102,Assessed,Guttmacher syndrome,"{""orphacode"": ""2957"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:5102,id
orphadata_genes,PRKCSH,HGNC:9411,Assessed,Isolated polycystic liver disease,"{""orphacode"": ""2924"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:9411,id
orphadata_genes,SEC63,HGNC:21082,Assessed,Isolated polycystic liver disease,"{""orphacode"": ""2924"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:21082,id
orphadata_genes,ALG8,HGNC:23161,Assessed,Isolated polycystic liver disease,"{""orphacode"": ""2924"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:23161,id
orphadata_genes,LRP5,HGNC:6697,Assessed,Isolated polycystic liver disease,"{""orphacode"": ""2924"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6697,id
orphadata_genes,TCF4,HGNC:11634,Assessed,Pitt-Hopkins syndrome,"{""orphacode"": ""2896"", ""association_type"": ""Role in the phenotype of""}",HGNC:11634,id
orphadata_genes,TCF4,HGNC:11634,Assessed,Pitt-Hopkins syndrome,"{""orphacode"": ""2896"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:11634,id
orphadata_genes,LTBP3,HGNC:6716,Assessed,Brachyolmia-amelogenesis imperfecta syndrome,"{""orphacode"": ""2899"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6716,id
orphadata_genes,PHKA2,HGNC:8926,Assessed,Glycogen storage disease due to liver phosphorylase kinase deficiency,"{""orphacode"": ""264580"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:8926,id
orphadata_genes,PHKG2,HGNC:8931,Assessed,Glycogen storage disease due to liver phosphorylase kinase deficiency,"{""orphacode"": ""264580"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:8931,id
orphadata_genes,DDX59,HGNC:25360,Assessed,Orofaciodigital syndrome type 5,"{""orphacode"": ""2919"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:25360,id
orphadata_genes,CSF2RB,HGNC:2436,Assessed,Hereditary pulmonary alveolar proteinosis,"{""orphacode"": ""264675"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2436,id
orphadata_genes,CSF2RA,HGNC:2435,Assessed,Hereditary pulmonary alveolar proteinosis,"{""orphacode"": ""264675"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2435,id
orphadata_genes,MYH8,HGNC:7578,Assessed,Trismus-pseudocamptodactyly syndrome,"{""orphacode"": ""3377"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:7578,id
orphadata_genes,ACVRL1,HGNC:175,Not yet assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Candidate gene tested in""}",HGNC:175,id
orphadata_genes,BMPR2,HGNC:1078,Assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:1078,id
orphadata_genes,TBX4,HGNC:11603,Assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:11603,id
orphadata_genes,ENG,HGNC:3349,Not yet assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Candidate gene tested in""}",HGNC:3349,id
orphadata_genes,CAV1,HGNC:1527,Assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:1527,id
orphadata_genes,SMAD9,HGNC:6774,Assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6774,id
orphadata_genes,SOX17,HGNC:18122,Assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Major susceptibility factor in""}",HGNC:18122,id
orphadata_genes,KCNK3,HGNC:6278,Assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:6278,id
orphadata_genes,GDF2,HGNC:4217,Assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:4217,id
orphadata_genes,EIF2AK4,HGNC:19687,Assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:19687,id
orphadata_genes,ATP13A3,HGNC:24113,Assessed,Heritable pulmonary arterial hypertension,"{""orphacode"": ""275777"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:24113,id
orphadata_genes,BMPR2,HGNC:1078,Assessed,Drug- or toxin-induced pulmonary arterial hypertension,"{""orphacode"": ""275786"", ""association_type"": ""Major susceptibility factor in""}",HGNC:1078,id
orphadata_genes,HLA-B,HGNC:4932,Not yet assessed,Pulmonary arterial hypertension associated with connective tissue disease,"{""orphacode"": ""275798"", ""association_type"": ""Major susceptibility factor in""}",HGNC:4932,id
orphadata_genes,PNPLA6,HGNC:16268,Assessed,Trichomegaly-retina pigmentary degeneration-dwarfism syndrome,"{""orphacode"": ""3363"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:16268,id
orphadata_genes,FGFR1,HGNC:3688,Assessed,Non-syndromic metopic craniosynostosis,"{""orphacode"": ""3366"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:3688,id
orphadata_genes,FREM1,HGNC:23399,Assessed,Non-syndromic metopic craniosynostosis,"{""orphacode"": ""3366"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:23399,id
orphadata_genes,HMGA2,HGNC:5009,Assessed,Benign epithelial tumor of salivary glands,"{""orphacode"": ""276148"", ""association_type"": ""Part of a fusion gene in""}",HGNC:5009,id
orphadata_genes,PLAG1,HGNC:9045,Assessed,Benign epithelial tumor of salivary glands,"{""orphacode"": ""276148"", ""association_type"": ""Part of a fusion gene in""}",HGNC:9045,id
orphadata_genes,PRKD1,HGNC:9407,Assessed,Malignant epithelial tumor of salivary glands,"{""orphacode"": ""276145"", ""association_type"": ""Disease-causing somatic mutation(s) in""}",HGNC:9407,id
orphadata_genes,FANCB,HGNC:3583,Assessed,VACTERL with hydrocephalus,"{""orphacode"": ""3412"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:3583,id
orphadata_genes,CDKN1B,HGNC:1785,Assessed,Multiple endocrine neoplasia type 4,"{""orphacode"": ""276152"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:1785,id
orphadata_genes,VCP,HGNC:12666,Assessed,Frontotemporal dementia with motor neuron disease,"{""orphacode"": ""275872"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:12666,id
orphadata_genes,TARDBP,HGNC:11571,Assessed,Frontotemporal dementia with motor neuron disease,"{""orphacode"": ""275872"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:11571,id
orphadata_genes,FUS,HGNC:4010,Not yet assessed,Frontotemporal dementia with motor neuron disease,"{""orphacode"": ""275872"", ""association_type"": ""Major susceptibility factor in""}",HGNC:4010,id
orphadata_genes,SQSTM1,HGNC:11280,Assessed,Frontotemporal dementia with motor neuron disease,"{""orphacode"": ""275872"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:11280,id
orphadata_genes,C9ORF72,HGNC:28337,Assessed,Frontotemporal dementia with motor neuron disease,"{""orphacode"": ""275872"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:28337,id
orphadata_genes,TBK1,HGNC:11584,Assessed,Frontotemporal dementia with motor neuron disease,"{""orphacode"": ""275872"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:11584,id
orphadata_genes,CHCHD10,HGNC:15559,Assessed,Frontotemporal dementia with motor neuron disease,"{""orphacode"": ""275872"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:15559,id
orphadata_genes,PLXND1,HGNC:9107,Assessed,Common arterial trunk,"{""orphacode"": ""3384"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:9107,id
orphadata_genes,PSEN1,HGNC:9508,Assessed,Behavioral variant of frontotemporal dementia,"{""orphacode"": ""275864"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:9508,id
orphadata_genes,CHMP2B,HGNC:24537,Assessed,Behavioral variant of frontotemporal dementia,"{""orphacode"": ""275864"", ""association_type"": ""Major susceptibility factor in""}",HGNC:24537,id
orphadata_genes,TREM2,HGNC:17761,Assessed,Behavioral variant of frontotemporal dementia,"{""orphacode"": ""275864"", ""association_type"": ""Major susceptibility factor in""}",HGNC:17761,id
orphadata_genes,VCP,HGNC:12666,Not yet assessed,Behavioral variant of frontotemporal dementia,"{""orphacode"": ""275864"", ""association_type"": ""Major susceptibility factor in""}",HGNC:12666,id
orphadata_genes,MAPT,HGNC:6893,Assessed,Behavioral variant of frontotemporal dementia,"{""orphacode"": ""275864"", ""association_type"": ""Major susceptibility factor in""}",HGNC:6893,id
orphadata_genes,GRN,HGNC:4601,Assessed,Behavioral variant of frontotemporal dementia,"{""orphacode"": ""275864"", ""association_type"": ""Major susceptibility factor in""}",HGNC:4601,id
orphadata_genes,SQSTM1,HGNC:11280,Assessed,Behavioral variant of frontotemporal dementia,"{""orphacode"": ""275864"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:11280,id
orphadata_genes,C9ORF72,HGNC:28337,Assessed,Behavioral variant of frontotemporal dementia,"{""orphacode"": ""275864"", ""association_type"": ""Major susceptibility factor in""}",HGNC:28337,id
orphadata_genes,TMEM106B,HGNC:22407,Assessed,Behavioral variant of frontotemporal dementia,"{""orphacode"": ""275864"", ""association_type"": ""Major susceptibility factor in""}",HGNC:22407,id
orphadata_genes,BHLHA9,HGNC:35126,Not yet assessed,Tibial aplasia-ectrodactyly syndrome,"{""orphacode"": ""3329"", ""association_type"": ""Major susceptibility factor in""}",HGNC:35126,id
orphadata_genes,DKC1,HGNC:2890,Assessed,Hoyeraal-Hreidarsson syndrome,"{""orphacode"": ""3322"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2890,id
orphadata_genes,TERT,HGNC:11730,Assessed,Hoyeraal-Hreidarsson syndrome,"{""orphacode"": ""3322"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:11730,id
orphadata_genes,TINF2,HGNC:11824,Assessed,Hoyeraal-Hreidarsson syndrome,"{""orphacode"": ""3322"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:11824,id
orphadata_genes,RTEL1,HGNC:15888,Assessed,Hoyeraal-Hreidarsson syndrome,"{""orphacode"": ""3322"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:15888,id
orphadata_genes,ACD,HGNC:25070,Assessed,Hoyeraal-Hreidarsson syndrome,"{""orphacode"": ""3322"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:25070,id
orphadata_genes,PARN,HGNC:8609,Assessed,Hoyeraal-Hreidarsson syndrome,"{""orphacode"": ""3322"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:8609,id
orphadata_genes,TERC,HGNC:11727,Assessed,Hoyeraal-Hreidarsson syndrome,"{""orphacode"": ""3322"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:11727,id
orphadata_genes,STOX1,HGNC:23508,Assessed,Preeclampsia,"{""orphacode"": ""275555"", ""association_type"": ""Major susceptibility factor in""}",HGNC:23508,id
orphadata_genes,CORIN,HGNC:19012,Assessed,Preeclampsia,"{""orphacode"": ""275555"", ""association_type"": ""Major susceptibility factor in""}",HGNC:19012,id
orphadata_genes,FLT1,HGNC:3763,Assessed,Preeclampsia,"{""orphacode"": ""275555"", ""association_type"": ""Major susceptibility factor in""}",HGNC:3763,id
orphadata_genes,CASP8,HGNC:1509,Assessed,Autoimmune lymphoproliferative syndrome-recurrent viral infections due to CASP8 deficiency,"{""orphacode"": ""275517"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:1509,id
orphadata_genes,DLX3,HGNC:2916,Assessed,Tricho-dento-osseous syndrome,"{""orphacode"": ""3352"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:2916,id
orphadata_genes,SLC2A10,HGNC:13444,Assessed,Arterial tortuosity syndrome,"{""orphacode"": ""3342"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:13444,id
orphadata_genes,KRAS,HGNC:6407,Assessed,Oculoectodermal syndrome,"{""orphacode"": ""3339"", ""association_type"": ""Disease-causing somatic mutation(s) in""}",HGNC:6407,id
orphadata_genes,DDX3X,HGNC:2745,Assessed,Toriello-Carey syndrome,"{""orphacode"": ""3338"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:2745,id
orphadata_genes,FIG4,HGNC:16873,Assessed,Yunis-Varon syndrome,"{""orphacode"": ""3472"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:16873,id
orphadata_genes,VAC14,HGNC:25507,Assessed,Yunis-Varon syndrome,"{""orphacode"": ""3472"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:25507,id
orphadata_genes,ATP6V1B2,HGNC:854,Assessed,Zimmermann-Laband syndrome,"{""orphacode"": ""3473"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:854,id
orphadata_genes,KCNH1,HGNC:6250,Assessed,Zimmermann-Laband syndrome,"{""orphacode"": ""3473"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6250,id
orphadata_genes,KCNN3,HGNC:6292,Assessed,Zimmermann-Laband syndrome,"{""orphacode"": ""3473"", ""association_type"": ""Disease-causing germline mutation(s) (gain of function) in""}",HGNC:6292,id
orphadata_genes,HDAC8,HGNC:13315,Assessed,Wilson-Turner syndrome,"{""orphacode"": ""3459"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:13315,id
orphadata_genes,LAS1L,HGNC:25726,Assessed,Wilson-Turner syndrome,"{""orphacode"": ""3459"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:25726,id
orphadata_genes,DCAF17,HGNC:25784,Assessed,Woodhouse-Sakati syndrome,"{""orphacode"": ""3464"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:25784,id
orphadata_genes,ACTB,HGNC:132,Assessed,Baraitser-Winter cerebrofrontofacial syndrome,"{""orphacode"": ""2995"", ""association_type"": ""Disease-causing germline mutation(s) (gain of function) in""}",HGNC:132,id
orphadata_genes,ACTG1,HGNC:144,Assessed,Baraitser-Winter cerebrofrontofacial syndrome,"{""orphacode"": ""2995"", ""association_type"": ""Disease-causing germline mutation(s) (gain of function) in""}",HGNC:144,id
orphadata_genes,MEFV,HGNC:6998,Assessed,Sweet syndrome,"{""orphacode"": ""3243"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6998,id
orphadata_genes,PTPN6,HGNC:9658,Assessed,Sweet syndrome,"{""orphacode"": ""3243"", ""association_type"": ""Major susceptibility factor in""}",HGNC:9658,id
orphadata_genes,ZSWIM6,HGNC:29316,Assessed,Acromelic frontonasal dysplasia,"{""orphacode"": ""1827"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:29316,id
orphadata_genes,SLC35A2,HGNC:11022,Assessed,Isolated focal cortical dysplasia type Ia,"{""orphacode"": ""268973"", ""association_type"": ""Disease-causing somatic mutation(s) in""}",HGNC:11022,id
orphadata_genes,TSC1,HGNC:12362,Assessed,Isolated focal cortical dysplasia type IIb,"{""orphacode"": ""269008"", ""association_type"": ""Disease-causing somatic mutation(s) in""}",HGNC:12362,id
orphadata_genes,TSC2,HGNC:12363,Assessed,Isolated focal cortical dysplasia type IIb,"{""orphacode"": ""269008"", ""association_type"": ""Disease-causing somatic mutation(s) in""}",HGNC:12363,id
orphadata_genes,MTOR,HGNC:3942,Assessed,Isolated focal cortical dysplasia type IIb,"{""orphacode"": ""269008"", ""association_type"": ""Disease-causing somatic mutation(s) in""}",HGNC:3942,id
orphadata_genes,TSC2,HGNC:12363,Assessed,Isolated focal cortical dysplasia type IIa,"{""orphacode"": ""269001"", ""association_type"": ""Disease-causing somatic mutation(s) in""}",HGNC:12363,id
orphadata_genes,MTOR,HGNC:3942,Assessed,Isolated focal cortical dysplasia type IIa,"{""orphacode"": ""269001"", ""association_type"": ""Disease-causing somatic mutation(s) in""}",HGNC:3942,id
orphadata_genes,SCARF2,HGNC:19869,Assessed,Van den Ende-Gupta syndrome,"{""orphacode"": ""2460"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:19869,id
orphadata_genes,LRP5,HGNC:6697,Assessed,Hyperostosis corticalis generalisata,"{""orphacode"": ""3416"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6697,id
orphadata_genes,SOST,HGNC:13771,Assessed,Hyperostosis corticalis generalisata,"{""orphacode"": ""3416"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:13771,id
orphadata_genes,AIRE,HGNC:360,Assessed,Autoimmune polyendocrinopathy type 1,"{""orphacode"": ""3453"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:360,id
orphadata_genes,ADAMTS10,HGNC:13201,Assessed,Weill-Marchesani syndrome,"{""orphacode"": ""3449"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:13201,id
orphadata_genes,FBN1,HGNC:3603,Assessed,Weill-Marchesani syndrome,"{""orphacode"": ""3449"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:3603,id
orphadata_genes,LTBP2,HGNC:6715,Assessed,Weill-Marchesani syndrome,"{""orphacode"": ""3449"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6715,id
orphadata_genes,ADAMTS17,HGNC:17109,Assessed,Weill-Marchesani syndrome,"{""orphacode"": ""3449"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:17109,id
orphadata_genes,ZC4H2,HGNC:24931,Assessed,Wieacker-Wolff syndrome,"{""orphacode"": ""3454"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:24931,id
orphadata_genes,CCDC88C,HGNC:19967,Assessed,Congenital non-communicating hydrocephalus,"{""orphacode"": ""269510"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:19967,id
orphadata_genes,WDR81,HGNC:26600,Assessed,Congenital non-communicating hydrocephalus,"{""orphacode"": ""269510"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:26600,id
orphadata_genes,POLR3A,HGNC:30074,Assessed,Wiedemann-Rautenstrauch syndrome,"{""orphacode"": ""3455"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:30074,id
orphadata_genes,MPDZ,HGNC:7208,Assessed,Congenital communicating hydrocephalus,"{""orphacode"": ""269505"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:7208,id
orphadata_genes,WDR81,HGNC:26600,Assessed,Congenital communicating hydrocephalus,"{""orphacode"": ""269505"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:26600,id
orphadata_genes,TRIM71,HGNC:32669,Assessed,Congenital communicating hydrocephalus,"{""orphacode"": ""269505"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:32669,id
orphadata_genes,COL2A1,HGNC:2200,Assessed,Spondyloperipheral dysplasia-short ulna syndrome,"{""orphacode"": ""1856"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2200,id
orphadata_genes,DAG1,HGNC:2666,Assessed,Alpha-dystroglycan-related limb-girdle muscular dystrophy R16,"{""orphacode"": ""280333"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2666,id
orphadata_genes,ERC1,HGNC:17072,Assessed,Distal deletion 12p syndrome,"{""orphacode"": ""280325"", ""association_type"": ""Role in the phenotype of""}",HGNC:17072,id
orphadata_genes,AIMP1,HGNC:10648,Assessed,Pelizaeus-Merzbacher-like disease due to AIMP1 mutation,"{""orphacode"": ""280293"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:10648,id
orphadata_genes,HSPD1,HGNC:5261,Assessed,Pelizaeus-Merzbacher-like disease due to HSPD1 mutation,"{""orphacode"": ""280288"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:5261,id
orphadata_genes,LMNA,HGNC:6636,Assessed,Autosomal semi-dominant severe lipodystrophic laminopathy,"{""orphacode"": ""280365"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6636,id
orphadata_genes,GLRA1,HGNC:4326,Assessed,Hereditary hyperekplexia,"{""orphacode"": ""3197"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:4326,id
orphadata_genes,GLRB,HGNC:4329,Assessed,Hereditary hyperekplexia,"{""orphacode"": ""3197"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:4329,id
orphadata_genes,GPHN,HGNC:15465,Assessed,Hereditary hyperekplexia,"{""orphacode"": ""3197"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:15465,id
orphadata_genes,SLC6A5,HGNC:11051,Assessed,Hereditary hyperekplexia,"{""orphacode"": ""3197"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:11051,id
orphadata_genes,ATAD1,HGNC:25903,Assessed,Hereditary hyperekplexia,"{""orphacode"": ""3197"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:25903,id
orphadata_genes,ELN,HGNC:3327,Assessed,Supravalvular aortic stenosis,"{""orphacode"": ""3193"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:3327,id
orphadata_genes,PLIN1,HGNC:9076,Assessed,PLIN1-related familial partial lipodystrophy,"{""orphacode"": ""280356"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:9076,id
orphadata_genes,COQ6,HGNC:20233,Assessed,Familial steroid-resistant nephrotic syndrome with sensorineural deafness,"{""orphacode"": ""280406"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:20233,id
orphadata_genes,ERLIN2,HGNC:1356,Assessed,Recessive intellectual disability-motor dysfunction-multiple joint contractures syndrome,"{""orphacode"": ""280384"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:1356,id
orphadata_genes,PRNP,HGNC:9449,Assessed,Familial Alzheimer-like prion disease,"{""orphacode"": ""280397"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:9449,id
orphadata_genes,BANF1,HGNC:17397,Assessed,Nestor-Guillermo progeria syndrome,"{""orphacode"": ""280576"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:17397,id
orphadata_genes,PEX1,HGNC:8850,Assessed,Deafness-enamel hypoplasia-nail defects syndrome,"{""orphacode"": ""3220"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:8850,id
orphadata_genes,PEX6,HGNC:8859,Assessed,Deafness-enamel hypoplasia-nail defects syndrome,"{""orphacode"": ""3220"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:8859,id
orphadata_genes,BPNT2,HGNC:26019,Assessed,"Chondrodysplasia with joint dislocations, gPAPP type","{""orphacode"": ""280586"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:26019,id
orphadata_genes,CRYAB,HGNC:2389,Assessed,Fatal infantile hypertonic myofibrillar myopathy,"{""orphacode"": ""280553"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2389,id
orphadata_genes,DDX11,HGNC:2736,Assessed,Warsaw breakage syndrome,"{""orphacode"": ""280558"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2736,id
orphadata_genes,NBN,HGNC:7652,Assessed,Nijmegen breakage syndrome,"{""orphacode"": ""647"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:7652,id
orphadata_genes,CSF3R,HGNC:2439,Assessed,Hereditary neutrophilia,"{""orphacode"": ""279943"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2439,id
orphadata_genes,DGUOK,HGNC:2858,Assessed,"Mitochondrial DNA depletion syndrome, hepatocerebral form due to DGUOK deficiency","{""orphacode"": ""279934"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2858,id
orphadata_genes,SOST,HGNC:13771,Assessed,Sclerosteosis,"{""orphacode"": ""3152"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:13771,id
orphadata_genes,LRP4,HGNC:6696,Assessed,Sclerosteosis,"{""orphacode"": ""3152"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6696,id
orphadata_genes,LCK,HGNC:6524,Assessed,Combined immunodeficiency due to LCK deficiency,"{""orphacode"": ""280142"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:6524,id
orphadata_genes,C3,HGNC:1318,Assessed,Complement component 3 deficiency,"{""orphacode"": ""280133"", ""association_type"": ""Disease-causing germline mutation(s) (loss of function) in""}",HGNC:1318,id
orphadata_genes,PIK3R1,HGNC:8979,Assessed,SHORT syndrome,"{""orphacode"": ""3163"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:8979,id
orphadata_genes,NKX2-5,HGNC:2488,Assessed,Atrial septal defect-atrioventricular conduction defects syndrome,"{""orphacode"": ""1479"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:2488,id
orphadata_genes,CEP290,HGNC:29021,Assessed,Senior-Loken syndrome,"{""orphacode"": ""3156"", ""association_type"": ""Disease-causing germline mutation(s) in""}",HGNC:29021,id
