hgnc_id,symbol,gene_name,tier,domain,disputed,disputed_note,n_sources,sources,orphacodes,synonyms,omim_id,ensembl_gene_id,locus_group,ev_clingen,ev_g2p_dd,ev_orphadata_genes,ev_panelapp_au_epilepsy,ev_panelapp_au_id,ev_panelapp_ge_epilepsy,ev_panelapp_ge_id,ev_sfari,ev_sysndd,on_clingen,on_g2p_dd,on_genes4epilepsy,on_orphadata_genes,on_panelapp_au_epilepsy,on_panelapp_au_id,on_panelapp_ge_epilepsy,on_panelapp_ge_id,on_sfari,on_sysndd,pheno_clingen,pheno_g2p_dd,pheno_genes4epilepsy,pheno_panelapp_au_epilepsy,pheno_panelapp_au_id,pheno_panelapp_ge_epilepsy,pheno_panelapp_ge_id,simons_on_list,simons_list_version,simons_page_url,simons_report_url,on_simons_gene_list,el_tier,disorder,el_foundation,el_foundation_url,el_registry,el_registry_url,el_platforms,simons_enrolled,cords,therapeutics,fda_report,fda_report_url,on_epilepsylive_pag,gene_family,opathy,opathy_basis,on_opathy,pubmed_hits,pubmed_query,pubmed_as_of,on_pubmed_gene_counts,registries
HGNC:10410,RPS23,ribosomal protein S23,T1,ndd_no_documented_epilepsy,False,,4,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd,,S23;uS12,603683,ENSG00000186468,protein-coding gene,,strong,,,Amber,,Amber,,Limited,False,True,False,False,False,True,False,True,False,True,,"RPS23-related microcephaly, hearing loss, and dysmorphic features",,,"Brachycephaly, trichomegaly, and developmental delay, MIM# 617412",,"Brachycephaly, trichomegaly, and developmental delay 	617412",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:10414,RPS26,ribosomal protein S26,T1,ndd_no_documented_epilepsy,False,,2,g2p_dd;orphadata_genes,124,S26;eS26,603701,ENSG00000197728,protein-coding gene,,definitive,Assessed,,,,,,,False,True,False,True,False,False,False,False,False,False,,RPS26-related Diamond-Blackfan anemia,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:10432,RPS6KA3,ribosomal protein S6 kinase A3,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,192;276630;777,MRX19;CLS;RSK2;HU-3,300075,ENSG00000177189,protein-coding gene,Definitive,definitive,Assessed,Green,Green,,Green,2,Definitive,True,True,True,True,True,True,False,True,True,True,Coffin-Lowry syndrome,RPS6KA3-related Coffin-Lowry syndrome,DEE,"Coffin-Lowry syndrome MIM# 303600; Intellectual disability; short stature; delayed bone age; hearing deficit; hypotonia; tapering fingers; abnormal facies (hypertelorism, anteverted nares, prominent frontal region)",Coffin-Lowry syndrome MIM# 303600,,"Coffin-Lowry syndrome, OMIM:303600; Intellectual developmental disorder, X-linked 19, OMIM:300844",,,,,False,,,,,,,,,,,,,False,,,,False,95,"(""RPS6KA3""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:10439,RPS6KC1,ribosomal protein S6 kinase C1,T1,ndd_with_epilepsy,False,,6,g2p_dd;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,humS6PKh1;RSKL1,617517,ENSG00000136643,protein-coding gene,,moderate,,Green,Green,Amber,Amber,,Definitive,False,True,False,False,True,True,True,True,False,True,,RPS6KC1-related complex neurodevelopmental disorder with spasticity and hypoplasia of corpus callosum,,"Neurodevelopmental disorder with spasticity, thin corpus callosum, and decreased brain white matter, MIM# 621460","Neurodevelopmental disorder with spasticity, thin corpus callosum, and decreased brain white matter, MIM# 621460","neurodevelopmental disorder, MONDO:0700092","neurodevelopmental disorder, MONDO:0700092",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:10447,RRAS,RAS related,T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,648;86834,R-Ras;RRAS1,165090,ENSG00000126458,protein-coding gene,Limited,strong,Not yet assessed,,,,Red,,,True,True,False,True,False,False,False,True,False,False,Noonan syndrome,RRAS-related atypical Noonan syndrome,,,,,Atypical Noonan syndrome; Noonan syndrome-like,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:17271,RRAS2,RAS related 2,T1,ndd_no_documented_epilepsy,False,,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;sysndd,648,TC21,600098,ENSG00000133818,protein-coding gene,Definitive,definitive,Assessed,,Green,,,,Definitive,True,True,False,True,False,True,False,False,False,True,Noonan syndrome,RRAS2-related Noonan syndrome,,,Noonan syndrome 12 MIM#618624,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:10449,RREB1,ras responsive element binding protein 1,T1,ndd_no_documented_epilepsy,False,,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,567,HNT,602209,ENSG00000124782,protein-coding gene,,limited,Assessed,,Green,,Green,,Limited,False,True,False,True,False,True,False,True,False,True,,"RREB1-related RASopathy syndrome with congenital heart disease, genitourinary malformations, and developmental delay",,,"Rasopathy, MONDO:0021060, RREB1-related",,"RASopathy, MONDO:0021060",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:17296,RRM2B,ribonucleotide reductase regulatory TP53 inducible subunit M2B,T1,ndd_with_epilepsy,False,,8,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,254892;255235;298;329336;480,p53R2,604712,ENSG00000048392,protein-coding gene,,definitive,Assessed,Green,Green,Amber,Green,,Definitive,False,True,True,True,True,True,True,True,False,True,,RRM2B-related mitochondrial depletion syndrome,DEE,Mitochondrial DNA depletion syndrome 8A (encephalomyopathic type with renal tubulopathy) MIM#612075; Mitochondrial DNA depletion syndrome 8B (MNGIE type) MIM#612075,Mitochondrial DNA depletion syndrome 8A (encephalomyopathic type with renal tubulopathy) 612075; Mitochondrial DNA depletion syndrome 8B (MNGIE type) 612075,"Mitochondrial DNA depletion syndrome 8A (encephalomyopathic type with renal tubulopathy), 612075; seizures; status epilepticus","Mitochondrial DNA depletion syndrome 8B (MNGIE type), 612075; Mitochondrial DNA depletion syndrome 8A (encephalomyopathic type with renal tubulopathy), 612075; Mitochondrial depletion syndrome; Intellectual disability",,,,,False,,,,,,,,,,,,,False,,,,False,132,"(""RRM2B""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:18118,RSF1,remodeling and spacing factor 1,T1,ndd_with_epilepsy,False,,5,genes4epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,,HBXAP;XAP8;RSF-1;p325,608522,ENSG00000048649,protein-coding gene,,,,,Green,,Amber,3,Definitive,False,False,True,False,False,True,False,True,True,True,,,DEE,,"Neurodevelopmental disorder, MONDO:0700092, RSF1-related",,"neurodevelopmental disorder, MONDO:0700092",,,,,False,,,,,,,,,,,,,False,,,,False,87,"(""RSF1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:12371,RSPH1,radial spoke head component 1,T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,244,TSGA2;FLJ32753;RSP44;RSPH10A;CILD24,609314,ENSG00000160188,protein-coding gene,Definitive,definitive,Assessed,,,,Red,,,True,True,False,True,False,False,False,True,False,False,primary ciliary dyskinesia 24,RSPH1-related primary ciliary dyskinesia with central-complex and radial-spoke defects,,,,,"Ciliary dyskinesia, primary, 24, 615481",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:21054,RSPH3,radial spoke head 3,T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,244,RSHL2;dJ111C20.1;RSP3,615876,ENSG00000130363,protein-coding gene,Definitive,definitive,Assessed,,,,Red,,,True,True,False,True,False,False,False,True,False,False,primary ciliary dyskinesia 32,RSPH3-related primary ciliary dyskinesia with central-complex defects,,,,,NA,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:28583,RSPO2,R-spondin 2,T1,ndd_no_documented_epilepsy,False,,2,g2p_dd;orphadata_genes,3301,MGC35555,610575,ENSG00000147655,protein-coding gene,,strong,Assessed,,,,,,,False,True,False,True,False,False,False,False,False,False,,RSPO2-related tetraamelia with lung agenesis,,,,,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:16175,RSPO4,R-spondin 4,T1,ndd_no_documented_epilepsy,False,,3,g2p_dd;orphadata_genes;panelapp_ge_id,94150,C20orf182;dJ824F16.3,610573,ENSG00000101282,protein-coding gene,,definitive,Assessed,,,,Red,,,False,True,False,True,False,False,False,True,False,False,,RSPO4-related anonychia congenita,,,,,"Anonychia congenita, 206800",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:29420,RSPRY1,ring finger and SPRY domain containing 1,T1,ndd_no_documented_epilepsy,False,,5,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,457395,KIAA1972,616585,ENSG00000159579,protein-coding gene,,strong,Assessed,,Green,,Green,,Definitive,False,True,False,True,False,True,False,True,False,True,,RSPRY1-related progressive spondyloepimetaphyseal dysplasia,,,"Spondyloepimetaphyseal dysplasia, Faden-Alkuraya type, MIM# 616723",,"Spondyloepimetaphyseal dysplasia, Faden-Alkuraya type, OMIM:616723",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:24152,RSRC1,arginine and serine rich coiled-coil 1,T1,ndd_no_documented_epilepsy,False,,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd,88616,MGC12197;BM-011;SRrp53;SFRS21,613352,ENSG00000174891,protein-coding gene,Definitive,definitive,Assessed,,Green,,Green,,Definitive,True,True,False,True,False,True,False,True,True,True,complex neurodevelopmental disorder,RSRC1-related intellectual developmental disorder,,,"Intellectual developmental disorder, autosomal recessive 70, MIM#	618402",,"Intellectual developmental disorder, autosomal recessive 70 618402",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:15888,RTEL1,regulator of telomere elongation helicase 1,T1,ndd_with_epilepsy,False,,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,1775;2032;3322,C20orf41;bK3184A7.3;NHL;DKFZP434C013;KIAA1088;RTEL,608833,ENSG00000258366,protein-coding gene,Definitive,definitive;limited,Assessed,,Green,Red,Green,,Definitive,True,True,False,True,False,True,True,True,False,True,"pulmonary fibrosis and/or bone marrow failure, Telomere-related, 3",RTEL1-related dyskeratosis congenita,,,"Dyskeratosis congenita, autosomal recessive 5, MIM#615190",Familial Progressive Myoclonus Epilepsy,"DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 5",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:18647,RTN4IP1,reticulon 4 interacting protein 1,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,98676,Yim1;NIMP,610502,ENSG00000130347,protein-coding gene,Definitive,definitive,Assessed,Green,Green,Green,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,"optic atrophy 10 with or without ataxia, intellectual disability, and seizures","RTN4IP1-related optic atrophy with or without ataxia, intellectual developmental disorder, and seizures",DEE,"Optic atrophy 10 with or without ataxia, mental retardation, and seizures, MIM#616732","Optic atrophy 10 with or without ataxia, mental retardation, and seizures, MIM#616732","Optic atrophy 10 with or without ataxia, mental retardation, and seizures 616732","Optic atrophy 10, with or without ataxia, mental retardation, and seizures",,,,,False,,,,,,,,,,,,,False,,,,False,22,"(""RTN4IP1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:18654,RTTN,rotatin,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,468631,DKFZP434G145,610436,ENSG00000176225,protein-coding gene,Definitive,definitive,Assessed,Green,Green,Green,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,microcephalic primordial dwarfism due to RTTN deficiency,RTTN-related bilateral diffuse polymicrogyria,MCD,"Microcephaly, short stature, and polymicrogyria with seizures, MIM# 614833","Microcephaly, short stature, and polymicrogyria with seizures, MIM# 614833; Microcephalic primordial dwarfism due to RTTN deficiency MONDO:0018764","Microcephaly, short stature, and polymicrogyria with seizures 614833","Microcephaly, short stature, and polymicrogyria with seizures, 614833; Intellectual disability",,,,,False,,,,,,,,,,,,,False,,,,False,23,"(""RTTN""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:28991,RUBCN,rubicon autophagy regulator,T1,ndd_with_epilepsy,False,,6,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,404499,KIAA0226;rubicon;rundataxin,613516,ENSG00000145016,protein-coding gene,,limited,Assessed,,Red,Red,Red,,Definitive,False,True,False,True,False,True,True,True,False,True,,"RUBCN-related syndromic intellectual disability with ataxia, dysarthria and epilepsy",,,"Spinocerebellar ataxia, autosomal recessive 15, MIM#615705","Spinocerebellar ataxia, autosomal recessive 15, OMIM:615705","Spinocerebellar ataxia, autosomal recessive 15, OMIM:615705",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:10472,RUNX2,RUNX family transcription factor 2,T1,ndd_no_documented_epilepsy,False,,3,g2p_dd;orphadata_genes;panelapp_ge_id,1452;2504,CCD;CBFA1;CCD1;AML3;PEBP2A1;PEBP2aA1,600211,ENSG00000124813,protein-coding gene,,definitive,Assessed,,,,Red,,,False,True,False,True,False,False,False,True,False,False,,RUNX2-related cleidocranial dysplasia,,,,,"Cleidocranial dysplasia, 119600; Cleidocranial dysplasia, forme; fruste, with brachydactyly, 119600; Cleidocranial dysplasia, forme fruste, dental anomalies only, 119600; Metaphyseal dysplasia with maxillary; hypoplasia with or without brachydactyly, 156510",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:23625,RUSC2,RUN and SH3 domain containing 2,T1,ndd_with_epilepsy,False,,7,clingen;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,,KIAA0375,611053,ENSG00000198853,protein-coding gene,Moderate,,,Amber,Amber,Amber,Amber,,Definitive,True,False,True,False,True,True,True,True,False,True,"intellectual disability, autosomal recessive 61",,DEE,"Mental retardation, autosomal recessive 61, MIM#	617773","Mental retardation, autosomal recessive 61, MIM#	617773","Mental retardation, autosomal recessive 61 617773","Mental retardation, autosomal recessive 61 617773",,,,,False,,,,,,,,,,,,,False,,,,False,18,"(""RUSC2""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:13530,RXYLT1,ribitol xylosyltransferase 1,T1,ndd_with_epilepsy,False,,8,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd,899,TMEM5;HP10481,605862,ENSG00000118600,protein-coding gene,Definitive,definitive,Assessed,Red,Green,,Green,,Definitive,True,True,True,True,True,True,False,True,False,True,muscle-eye-brain disease,RXYLT1-related severe cobblestone lissencephaly,"DEE, MCD","Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 10 MIM#615041","Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A, 10, MIM# 615041",,SEVERE COBBLESTONE LISSENCEPHALY,,,,,False,,,,,,,,,,,,,False,,,,False,1,"(""RXYLT1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:10480,RYBP,RING1 and YY1 binding protein,T1,ndd_no_documented_epilepsy,False,,4,g2p_dd;orphadata_genes;panelapp_au_id;sysndd,730355,YEAF1;AAP1;DEDAF,607535,ENSG00000163602,protein-coding gene,,moderate,Assessed,,Green,,,,Definitive,False,True,False,True,False,True,False,False,False,True,,RYBP-related neurodevelopmental disorder with congenital anomalies,,,"Neurodevelopmental disorder, MONDO:0700092, RYBP-related",,,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:10483,RYR1,ryanodine receptor 1,T1,ndd_no_documented_epilepsy,False,,4,clingen;g2p_dd;orphadata_genes;panelapp_ge_id,169186;169189;178145;324581;33108;423;424107;466650;597;700188;98905;99741,MHS;MHS1;CCO;RYR;PPP1R137,180901,ENSG00000196218,protein-coding gene,Definitive,definitive,Assessed;Not yet assessed,,,,Red,,,True,True,False,True,False,False,False,True,False,False,"RYR1-related myopathy; malignant hyperthermia, susceptibility to, 1",RYR1-related minicore myopathy with external ophthalmoplegia,,,,,Gene2Phenotype confirmed gene with ID HPO,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:10484,RYR2,ryanodine receptor 2,T1,ndd_with_epilepsy,True,clingen: Refuted,6,clingen;g2p_dd;orphadata_genes;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,726788;730618,ARVD2;ARVC2;VTSIP,180902,ENSG00000198626,protein-coding gene,Definitive;Limited;Refuted,limited,Assessed,,,Amber,Amber,,Limited,True,True,False,True,False,False,True,True,False,True,arrhythmogenic right ventricular cardiomyopathy; catecholaminergic polymorphic ventricular tachycardia; dilated cardiomyopathy; hypertrophic cardiomyopathy,RYR2-related catecholaminergic polymorphic ventricular tachycardia and intellectual disability,,,,"Ventricular tachycardia, catecholaminergic polymorphic, 1 604772",,,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:10519,SACS,sacsin molecular chaperone,T1,ndd_with_epilepsy,False,,8,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd,98,ARSACS;KIAA0730;DKFZp686B15167;DNAJC29;SPAX6;PPP1R138,604490,ENSG00000151835,protein-coding gene,,strong,Assessed,Amber,Amber,,Amber,2,Limited,False,True,True,True,True,True,False,True,True,True,,"SACS-related spastic ataxia, Charlevoix-Saguenay type",PME,"Spastic ataxia, Charlevoix-Saguenay type MIM#270550","Spastic ataxia, Charlevoix-Saguenay type, MIM# 270550",,"Spastic ataxia, Charlevoix-Saguenay type, 270550; Autosomal recessive spastic ataxia of Charlevoix-Saguenay, ARSACS; Intellectual disability",,,,,False,,,,,,,,,,,,,False,,,,False,2398,"(""SACS""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:10524,SALL1,spalt like transcription factor 1,T1,ndd_no_documented_epilepsy,False,,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,857,TBS;Hsal1;ZNF794,602218,ENSG00000103449,protein-coding gene,Definitive,definitive,Assessed,,Red,,Amber,,Definitive,True,True,False,True,False,True,False,True,False,True,Townes-Brocks syndrome 1,SALL1-related Townes-Brocks syndrome,,,"Townes-Brocks syndrome 1, MIM#107480",,"Townes-Brocks branchiootorenal-like syndrome, 107480; Townes-Brocks syndrome 1, 107480; TBS",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:15924,SALL4,spalt like transcription factor 4,T1,ndd_no_documented_epilepsy,False,,3,g2p_dd;orphadata_genes;panelapp_ge_id,2307;233;261638;261647;959,dJ1112F19.1;ZNF797,607343,ENSG00000101115,protein-coding gene,,definitive,Assessed,,,,Red,,,False,True,False,True,False,False,False,True,False,False,,SALL4-related Duane-Radial ray syndrome,,,,,"Duane-radial ray syndrome, 607323; IVIC syndrome, 147750",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:1348,SAMD9,sterile alpha motif domain containing 9,T1,ndd_no_documented_epilepsy,False,,6,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd,306658;494433,C7orf5;KIAA2004;FLJ20073,610456,ENSG00000205413,protein-coding gene,Definitive;Limited,definitive,Assessed,,Green,,Green,,Definitive,True,True,False,True,False,True,False,True,False,True,SAMD9-related spectrum and myeloid neoplasm risk; normophosphatemic familial tumoral calcinosis,"SAMD9-related myelodysplasia, infection, restriction of growth, adrenal hypoplasia, genital phenotypes, enteropathy (MIRAGE)",,,"MIRAGE Syndrome, MIM#617053",,"MIRAGE syndrome, 617053",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:1349,SAMD9L,sterile alpha motif domain containing 9 like,T1,ndd_no_documented_epilepsy,False,,5,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id,2585;619367;631106,C7orf6;KIAA2005;FLJ39885,611170,ENSG00000177409,protein-coding gene,Definitive,definitive,Assessed,,Red,,Red,,,True,True,False,True,False,True,False,True,False,False,SAMD9L-related spectrum and myeloid neoplasm risk,SAMD9L-related ataxia-pancytopenia syndrome,,,Intellectual disability,,"Intellectual disability, MONDO:0001071",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
HGNC:15925,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1,T1,ndd_with_epilepsy,False,,9,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,481662;51,SBBI88;Mg11;HDDC1;MOP-5;AGS5,606754,ENSG00000101347,protein-coding gene,Definitive,definitive,Assessed,Green,Green,Green,Green,,Definitive,True,True,True,True,True,True,True,True,False,True,SAMHD1-related type 1 interferonopathy,SAMHD1-related Aicardi-Goutieres syndrome,DEE,"Aicardi-Goutieres syndrome 5, MIM# 612952","Aicardi-Goutieres syndrome 5, MIM# 612952","Aicardi-Goutieres syndrome 5, 612952; seizures",AICARDI-GOUTIERES SYNDROME,,,,,False,,,,,,,,,,,,,False,,,,False,661,"(""SAMHD1""[Title/Abstract]) AND (humans[MeSH Terms])",2026-07,True,[]
HGNC:10537,SARS1,seryl-tRNA synthetase 1,T1,ndd_with_epilepsy,False,,7,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd,2512;88616,SARS;SERS,607529,ENSG00000031698,protein-coding gene,Limited,limited;moderate,Assessed,,Green,Green,Green,,Moderate,True,True,False,True,False,True,True,True,False,True,"neurodevelopmental disorder with microcephaly, ataxia, and seizures","SARS1-related neurodevelopmental disorder; SARS1-related neurodevelopmental disorder with microcephaly, ataxia, and seizures",,,"neurodevelopmental disorder MONDO#070009, SARS1-related","Neurodevelopmental disorder with microcephaly, ataxia, and seizures, OMIM:617709","Neurodevelopmental disorder with microcephaly, ataxia, and seizures, OMIM:617709",,,,,False,,,,,,,,,,,,,False,,,,False,,,,False,[]
