hgnc_id,symbol,tier,domain,sources
HGNC:129,ACTA1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id
HGNC:130,ACTA2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:143,ACTC1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;sysndd
HGNC:144,ACTG1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:24124,ACTL6A,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:171,ACVR1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:177,ACY1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:186,ADA,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id;sfari
HGNC:1839,ADA2,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id
HGNC:201,ADAM22,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:17110,ADAMTS18,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:17111,ADAMTS19,T1,ndd_no_documented_epilepsy,clingen;g2p_dd
HGNC:13202,ADAMTS9,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;sysndd
HGNC:14631,ADAMTSL2,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id
HGNC:225,ADAR,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:226,ADARB1,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:25151,ADAT3,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:245,ADD3,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:4512,ADGRG1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:13841,ADGRG6,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:20973,ADGRL1,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:17416,ADGRV1,T1,ndd_with_epilepsy,clingen;orphadata_genes;panelapp_au_epilepsy;panelapp_ge_epilepsy;panelapp_ge_id
HGNC:257,ADK,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:21304,ADPRS,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:291,ADSL,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:3776,AFF2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:6473,AFF3,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:17869,AFF4,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:28762,AFG2B,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:315,AFG3L2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:318,AGA,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:16922,AGAP1,T1,ndd_no_documented_epilepsy,panelapp_ge_id;sfari;sysndd
HGNC:21869,AGK,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:321,AGL,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:33784,AGMO,T1,ndd_with_epilepsy,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:3263,AGO2,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:325,AGPAT2,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id;sysndd
HGNC:327,AGPS,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:17258,AGTPBP1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:341,AGXT,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:343,AHCY,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:21575,AHI1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:8768,AIFM1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:10648,AIMP1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:20609,AIMP2,T1,ndd_with_epilepsy,clingen;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:359,AIPL1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:360,AIRE,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:26039,AIRIM,T1,ndd_with_epilepsy,panelapp_au_epilepsy;panelapp_au_id;sysndd
HGNC:30801,AJAP1,T1,ndd_with_epilepsy,panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd
HGNC:361,AK1,T1,ndd_no_documented_epilepsy,orphadata_genes;panelapp_ge_id;sysndd
HGNC:362,AK2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:388,AKR1D1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:391,AKT1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_ge_epilepsy;panelapp_ge_id
HGNC:392,AKT2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:393,AKT3,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:9722,ALDH18A1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:15472,ALDH1A2,T1,ndd_no_documented_epilepsy,g2p_dd;sysndd
HGNC:409,ALDH1A3,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id;sfari;sysndd
HGNC:403,ALDH3A2,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:406,ALDH4A1,T1,ndd_with_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:414,ALDOA,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:417,ALDOB,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:18294,ALG1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:32456,ALG11,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:19358,ALG12,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:28287,ALG14,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:23159,ALG2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:23056,ALG3,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:23157,ALG6,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:23161,ALG8,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:15672,ALG9,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:25189,ALKBH8,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:428,ALMS1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:20917,ALPK1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;sysndd
HGNC:438,ALPL,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_ge_epilepsy;panelapp_ge_id
HGNC:443,ALS2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:1494,ALX1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:449,ALX3,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:450,ALX4,T1,ndd_with_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:451,AMACR,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_ge_epilepsy
HGNC:26837,AMER1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:463,AMFR,T1,ndd_no_documented_epilepsy,g2p_dd;sysndd
HGNC:469,AMPD2,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:473,AMT,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:19988,ANAPC1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;sysndd
HGNC:493,ANK2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:494,ANK3,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:15492,ANKH,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:29186,ANKRD26,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:24600,ANKS1B,T1,ndd_no_documented_epilepsy,panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:25519,ANO10,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id;sysndd
HGNC:14004,ANO3,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id;sysndd
HGNC:23837,ANO4,T1,ndd_with_epilepsy,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:21014,ANTXR1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:554,AP1B1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:555,AP1G1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:559,AP1S1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:560,AP1S2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:564,AP2M1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:565,AP2S1,T1,ndd_with_epilepsy,g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:566,AP3B1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:567,AP3B2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:573,AP4E1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:575,AP4S1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:22197,AP5Z1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id
HGNC:24036,APC2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:620,APP,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;sysndd
HGNC:15984,APTX,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:644,AR,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari
HGNC:649,ARCN1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:652,ARF1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:654,ARF3,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:15772,ARFGEF1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:15853,ARFGEF2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:29216,ARHGAP31,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:17399,ARHGAP32,T1,ndd_no_documented_epilepsy,sfari;sysndd
HGNC:4591,ARHGAP35,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:11110,ARID1A,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:18037,ARID2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:25419,ARL13B,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:694,ARL3,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;sysndd
HGNC:13210,ARL6,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:697,ARL6IP1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;sysndd
HGNC:20730,ARMC9,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:707,ARPC4,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;sysndd
HGNC:713,ARSA,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:714,ARSB,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:719,ARSL,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:29561,ARV1,T1,ndd_with_epilepsy,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:735,ASAH1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:24268,ASCC1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;sysndd
HGNC:18697,ASCC3,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:746,ASL,T1,ndd_with_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:753,ASNS,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:756,ASPA,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:757,ASPH,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:19048,ASPM,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:758,ASS1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:773,ASTN1,T1,ndd_with_epilepsy,genes4epilepsy;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:25903,ATAD1,T1,ndd_with_epilepsy,genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:25567,ATAD3A,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:588,ATG12,T1,ndd_with_epilepsy,g2p_dd;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:16935,ATG7,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:794,ATIC,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:11231,ATL1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:795,ATM,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:13907,ATOH7,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes
HGNC:30213,ATP13A2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id
HGNC:799,ATP1A1,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:812,ATP2A2,T1,ndd_with_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:814,ATP2B1,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:815,ATP2B2,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:823,ATP5F1A,T1,ndd_with_epilepsy,g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd
HGNC:837,ATP5F1D,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;sysndd
HGNC:838,ATP5F1E,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;sysndd
HGNC:850,ATP5PO,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;sysndd
HGNC:868,ATP6AP1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id
HGNC:18481,ATP6V0A2,T1,ndd_with_epilepsy,clingen;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:853,ATP6V1B1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:857,ATP6V1E1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes
HGNC:869,ATP7A,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sysndd
HGNC:870,ATP7B,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id
HGNC:13533,ATP8A2,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:3706,ATP8B1,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_ge_id
HGNC:13540,ATP9A,T1,ndd_with_epilepsy,g2p_dd;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sfari;sysndd
HGNC:882,ATR,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:886,ATRX,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_epilepsy;panelapp_ge_id;sfari;sysndd
HGNC:10555,ATXN2,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_ge_id;sfari
HGNC:25416,ATXN7L3,T1,ndd_no_documented_epilepsy,g2p_dd;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:890,AUH,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:28596,B3GALNT2,T1,ndd_with_epilepsy,clingen;g2p_dd;genes4epilepsy;orphadata_genes;panelapp_au_epilepsy;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:17978,B3GALT6,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:923,B3GAT3,T1,ndd_no_documented_epilepsy,g2p_dd;orphadata_genes;panelapp_au_id;sysndd
HGNC:20207,B3GLCT,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:4117,B4GALNT1,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:924,B4GALT1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:930,B4GALT7,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:24123,B9D1,T1,ndd_no_documented_epilepsy,clingen;g2p_dd;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
HGNC:28636,B9D2,T1,ndd_no_documented_epilepsy,clingen;orphadata_genes;panelapp_au_id;panelapp_ge_id;sysndd
