hgnc_id,orphacodes
HGNC:1956,98784
HGNC:1960,199318
HGNC:1965,33108;716758;716765;716816;719880
HGNC:1966,716758;716765;716772;716816
HGNC:15993,263548
HGNC:16920,302
HGNC:24579,90636
HGNC:30452,93334
HGNC:21219,199332;307
HGNC:53647,101063
HGNC:16744,420492
HGNC:2018,586
HGNC:17412,1545;157820
HGNC:2019,614
HGNC:2020,307;363540;404
HGNC:2026,89938
HGNC:2032,59303
HGNC:2033,528105
HGNC:2040,2196
HGNC:14558,1334
HGNC:2063,324410
HGNC:13517,90636
HGNC:10461,88616
HGNC:2586,904
HGNC:24039,2301
HGNC:2093,453510
HGNC:29437,2116
HGNC:27015,1980
HGNC:13164,606
HGNC:2149,88620
HGNC:2171,210163
HGNC:13830,163681
HGNC:24990,254905
HGNC:33848,1561
HGNC:23571,199306
HGNC:6546,435934
HGNC:2188,536516;610;75840
HGNC:2190,98915
HGNC:2191,79501
HGNC:2194,251393;293381;79402;79406
HGNC:2198,1899;216796;216804;216812;216820;230851;230857;314029
HGNC:18603,1143;45358;91411
HGNC:22986,438117
HGNC:2208,1018;90625
HGNC:2216,98973;98974
HGNC:2218,166002;250984
HGNC:2220,293843
HGNC:2226,98915
HGNC:2228,567
HGNC:2230,444092
HGNC:2236,718017
HGNC:19012,275555
HGNC:16232,199337
HGNC:2294,254905
HGNC:2296,676
HGNC:17245,163717;36387
HGNC:18540,444099
HGNC:2345,569164;97338
HGNC:18856,216812;79105
HGNC:23720,79105
HGNC:18855,300293
HGNC:2355,98784
HGNC:2359,468672
HGNC:11701,220386;280195;280200;93924;93925;93926
HGNC:2363,261330
HGNC:2364,1545;157820;930
HGNC:2379,2050;216804;216812;216820
HGNC:2388,1377;441452;98988;98991;98994
HGNC:2389,154;280553;399058;441452;98991;98993
HGNC:2394,441452;98985;98991;98993
HGNC:2395,98988;98991
HGNC:2396,1377;441452
HGNC:2397,1377;98984;98991
HGNC:2398,1377;441447;98984;98985;98989;98991;98994
HGNC:2400,98988;98991
HGNC:2409,441452;98988;98994
HGNC:2410,1377;441452;98984;98991
HGNC:2411,1377;441452;98984;98989;98990;98991
HGNC:2417,441452;98985
HGNC:2418,90635
HGNC:2439,279943;420702;86829;98824
HGNC:2452,164736
HGNC:2475,100008
HGNC:26047,399805
HGNC:2511,293888;293899;293910
HGNC:2523,103918;676
HGNC:2527,50943
HGNC:2528,2342;678
HGNC:2535,2073
HGNC:2548,35858
HGNC:21024,2616
HGNC:6027,420699
HGNC:2577,379
HGNC:2578,319605;379
HGNC:28672,379
HGNC:19986,168629
HGNC:2590,168558;289548
HGNC:2591,403;90795
HGNC:2593,90793;90796
HGNC:2594,178345;91
HGNC:2600,315306;315311
HGNC:2602,300547
HGNC:20577,398189
HGNC:20580,289157
HGNC:26820,313
HGNC:2649,521432
HGNC:2651,209902
HGNC:18274,723195;723203
HGNC:18143,656
HGNC:2661,363710
HGNC:17748,268823;63260;857
HGNC:2671,803
HGNC:2682,1646
HGNC:15964,1646
HGNC:15965,1646
HGNC:15966,1646
HGNC:2689,230
HGNC:15594,33364
HGNC:24891,401964
HGNC:13681,314679;741
HGNC:2705,101068
HGNC:2709,597733
HGNC:18985,2843
HGNC:2726,99967
HGNC:16110,93352
HGNC:2699,1646
HGNC:2768,402014
HGNC:2843,329242
HGNC:16940,487814
HGNC:2865,168563;242
HGNC:17211,791
HGNC:21528,90635
HGNC:15480,90635
HGNC:17805,146;422526
HGNC:2891,268882;85193
HGNC:2899,99977
HGNC:2907,254525;254528;254531;254534;650077;650097;96184;96334
HGNC:2909,2311
HGNC:2910,1114;974
HGNC:2911,29072
HGNC:2916,100034;3352
HGNC:2917,199306
HGNC:2918,2440;71271
HGNC:2919,2440
HGNC:24475,243343
HGNC:2932,289176
HGNC:2933,589821;589824;589827;589830;589833
HGNC:18661,244
HGNC:5270,401920
HGNC:14886,700170
HGNC:30343,411602
HGNC:9439,445062
HGNC:2955,238722
HGNC:14353,276234
HGNC:2956,300345;536
HGNC:26532,137893;399805
HGNC:30373,98994
HGNC:3010,228140;2514
HGNC:18648,2032
HGNC:28769,1872
HGNC:3023,36899
HGNC:3037,217407
HGNC:3048,369992;369999;370002;50942
HGNC:21307,55654;573
HGNC:3052,154;158687;2032;293165;293888;293899;293910;369992;476096;50942;65282
HGNC:3057,54260
HGNC:13273,226316;95716
HGNC:32698,95716
HGNC:3072,432;478
HGNC:3078,725898
HGNC:50800,269
HGNC:3082,269
HGNC:3084,3107
HGNC:3087,3107
HGNC:24595,289;474
HGNC:3146,388
HGNC:3147,329457
HGNC:3157,181;99798
HGNC:17756,181
HGNC:14341,1810;248;99798
HGNC:26114,88616
HGNC:3176,137888
HGNC:3179,443995;586
HGNC:16406,1941;307
HGNC:3229,210159;620368
HGNC:3247,300;3337
HGNC:3296,411602
HGNC:12741,904
HGNC:17233,140436;3019
HGNC:26158,90636
HGNC:21308,423296
HGNC:3331,98863
HGNC:3334,656
HGNC:3344,100031
HGNC:3354,99849
HGNC:3374,247511;276621;324299
HGNC:3377,288
HGNC:3381,822
HGNC:11529,144;92050
HGNC:3386,441447;98991;98993;98994
HGNC:3401,238475
HGNC:3415,247511
HGNC:3416,90042
HGNC:24634,2440
HGNC:21297,444
HGNC:3424,642945;642976
HGNC:18173,117
HGNC:3430,213726;2800;388;99976
HGNC:3431,137776;388
HGNC:15842,656912
HGNC:17072,146;280325
HGNC:3446,319;370334
HGNC:29205,1143
HGNC:3467,785
HGNC:3468,99361
HGNC:3490,319
HGNC:3493,319
HGNC:3508,209916;319;370334;569164;83469;97338
HGNC:24662,641361
HGNC:9137,2254
HGNC:30578,412189
HGNC:12691,88616
HGNC:26171,84
HGNC:19367,2032
HGNC:25808,791
HGNC:23015,1031
HGNC:23168,399805;84
HGNC:3596,589527
HGNC:3600,295197;404451
HGNC:26740,684742
HGNC:3603,1885;2084;2462;2623;2833;284963;284979;300382;3449;91387;969
HGNC:28521,399805;488191
HGNC:13586,171695
HGNC:10847,2440
HGNC:3618,536
HGNC:15626,3002
HGNC:3619,437552
HGNC:3620,464370;536
HGNC:3625,331190
HGNC:3631,79152
HGNC:22788,478
HGNC:3666,2363;86815
HGNC:3668,442835
HGNC:3672,2498
HGNC:3673,432;478
HGNC:3677,1848
HGNC:3680,306661;89937
HGNC:3683,411788
HGNC:3701,422526
HGNC:3702,178461;431272;97239;98863
HGNC:3703,154
HGNC:24669,243
HGNC:19124,168940;314950;520
HGNC:18169,1149;216812;216820;2771
HGNC:18625,300179
HGNC:3722,904
HGNC:3748,461
HGNC:33276,263548
HGNC:3760,320406
HGNC:3762,478
HGNC:3763,275555
HGNC:3765,102724;585909;589534;589595;98829;98832;98833;98834;99861
HGNC:3796,675396
HGNC:3797,673556;675396
HGNC:3809,210122
HGNC:3814,220386;280195;280200;93924;93925;93926
HGNC:3815,402041;705
HGNC:1092,572333;572354;572361;99915
HGNC:3819,99756
HGNC:3823,391372;52417
HGNC:3826,447740
HGNC:23399,217266;2717;3366;93100
HGNC:3954,269
HGNC:3960,791
HGNC:3964,52901
HGNC:3969,243;64739
HGNC:21675,276234
HGNC:26219,3027;620158
HGNC:14673,98991;98994
HGNC:4040,3107;93328
HGNC:4043,98942;98943;98944;98945;98946;98947
HGNC:4044,280654
HGNC:23375,656
HGNC:4165,220386;280195;280200;93924;93925;93926
HGNC:1197,146
HGNC:15802,3303;334;402075
HGNC:29941,154
HGNC:4192,438274
HGNC:4311,33574;586
HGNC:4198,2239;99879
HGNC:15805,399805
HGNC:4204,98994
HGNC:4214,216718;3303;97548
HGNC:4218,2345;98938
HGNC:4220,2098;2639;3237;3250;63442;93384;93388;93396;968
HGNC:4221,2345;3237;65;98938
HGNC:4232,388;661
HGNC:752,154
HGNC:4237,486
HGNC:4243,1848
HGNC:18869,171709
HGNC:4249,642945;642976
HGNC:4250,33573
HGNC:4261,231662;231671;231679;629
HGNC:4263,314802;633
HGNC:4266,684247
HGNC:4267,314811
HGNC:1226,98897
HGNC:4274,1010;1522;2248;2710;317;90636;93404
HGNC:4277,98984;98991;98993
HGNC:4279,3303;334
HGNC:4281,1377;91490;98984;98985;98991;98994
HGNC:4285,139512;317;90635;90636
HGNC:4286,317
HGNC:4288,189;477;90635;90636
HGNC:4315,1486;53696;803
HGNC:4317,289;93334;93335;93339
HGNC:14373,83454
HGNC:4329,3197
HGNC:20134,255132;401866
HGNC:24870,803
HGNC:4379,101049;1556;428;675359;714737;723195;723203;79483;79484
HGNC:4382,1063;2122;675359
HGNC:4388,329466
HGNC:4415,289891
HGNC:4419,432
HGNC:4421,432
HGNC:4428,146
HGNC:20356,2065
HGNC:17643,171709
HGNC:4454,93329
HGNC:4455,300293
HGNC:28956,130
HGNC:4458,712
HGNC:24945,535458
HGNC:4462,319635
HGNC:14963,963
HGNC:4492,171
HGNC:4519,100033
HGNC:25169,500188
HGNC:4556,93317
HGNC:4562,90636
HGNC:4564,96182
HGNC:31042,1848;93100
HGNC:17655,99798
HGNC:4570,93599
HGNC:4612,397623
HGNC:4620,85448
HGNC:4623,90030
HGNC:4635,586
HGNC:4661,904
HGNC:30775,904
HGNC:4679,791
HGNC:4685,401945
HGNC:4688,103908;314373;314376
HGNC:4704,288
HGNC:15808,527450
HGNC:4713,2128;231117;231127;231140;231144;654
HGNC:20503,723358
HGNC:4776,723358
HGNC:4768,723358
HGNC:4795,168588
HGNC:4798,319487
HGNC:4806,2157
HGNC:4816,231183;488333
HGNC:4817,642945;642976
HGNC:4829,231237;699822;715135;715140
HGNC:4831,231237;251380;46532
HGNC:4832,251380;280615;46532;707792
HGNC:16882,130;166282
HGNC:4847,2073;83465
HGNC:14064,163966
HGNC:43984,244242
HGNC:15977,2311
HGNC:4881,91387
HGNC:18270,1422
HGNC:4909,531
HGNC:23302,791
HGNC:4931,179
HGNC:4932,117;275798;29207;3287;36426;397
HGNC:4933,585909
HGNC:4938,900
HGNC:4940,133;900
HGNC:4942,930
HGNC:4944,2073;477738;703;83465;930
HGNC:4947,505
HGNC:4948,2073;220393;220402;220407;3437;397;477738;536;545;703;747;797;83465;85414
HGNC:4977,641375
HGNC:4978,527468
HGNC:5031,399086;52430;803
HGNC:5101,71289
HGNC:5103,140963;83463
HGNC:5111,306530
HGNC:5125,69084
HGNC:5133,295201;295203
HGNC:5136,295191;295195;887;93387;93406;93409
HGNC:5154,1525;217059;2796
HGNC:18374,2704
HGNC:5172,444;701;86819
HGNC:5173,146;2612;2874;3071;79414
HGNC:14178,599418
HGNC:5201,432;478
HGNC:5208,168588
HGNC:5212,752
HGNC:5218,90791
HGNC:5227,441452;98994
HGNC:5248,139525
HGNC:16389,422526
HGNC:5286,498251
HGNC:9476,199354;252128;252212;482077
HGNC:5321,508476
HGNC:5326,96191;99886
HGNC:5382,163634;251576;251579;296;726004;86845;99646
HGNC:5384,791
HGNC:16644,216828
HGNC:5433,431166
HGNC:5438,699618;805;88
HGNC:5439,117;319569;319581;99898
HGNC:5440,319547;319574;319589
HGNC:5456,98771
HGNC:20606,791
HGNC:5461,52055
HGNC:5468,140941
HGNC:5476,284247
HGNC:5477,52416;52417;545;585948
HGNC:5525,536;67038
HGNC:5526,183675
HGNC:5586,67038
HGNC:5650,300878
HGNC:5716,183675
HGNC:5948,329235
HGNC:5950,451612
HGNC:5956,63446;93388
HGNC:5969,117;186
HGNC:49094,117
HGNC:5970,319558;3287
HGNC:5971,186;319552
HGNC:16404,1334
HGNC:5985,1334
HGNC:18358,1334
HGNC:17616,478
HGNC:6000,210115
HGNC:6005,477661
HGNC:19100,117
HGNC:18969,353220
HGNC:15561,163927;163931;247353;404546
HGNC:6018,85414
HGNC:6019,656326
HGNC:6021,656283;656300;656313
HGNC:6023,302
HGNC:6062,494547;494550;500464;500478;502363;502366
HGNC:6066,213504
HGNC:26956,723146
HGNC:20739,456333
HGNC:29171,93334
HGNC:6112,536;93552
HGNC:17967,70592
HGNC:6116,699615
HGNC:21729,520;696904
HGNC:6120,186;220393;220402;536
HGNC:6122,574918
HGNC:5358,319600
HGNC:14359,457246
HGNC:4053,319563
HGNC:6137,853
HGNC:6142,79403
HGNC:6144,1848
HGNC:6149,536
HGNC:6155,99842
HGNC:6161,100031;100032;2850
HGNC:6174,397758;97345;97346
HGNC:6181,468666
HGNC:21071,95716
HGNC:6188,261600;261619;3303
HGNC:26926,423384
HGNC:6192,131;3318;667662;71493;729;824
HGNC:14686,1980
HGNC:28917,213711;536
HGNC:6199,307;64280
HGNC:6207,158687;293888;293899;293910;34217
HGNC:19309,210141
HGNC:29300,420686;656
HGNC:17582,3047;85201
HGNC:6224,334
HGNC:6229,1606
HGNC:6239,130;98772
HGNC:6240,334;727185;90647
HGNC:6242,334;727178
HGNC:6243,130;681
HGNC:6241,130;86818
HGNC:6251,51083;727149
HGNC:6256,199343;705;98809
HGNC:39080,79102
HGNC:6263,334;37553;51083
HGNC:6266,251274;334;37553
HGNC:6269,130;1517;728619
HGNC:6293,3202;586
HGNC:6294,334;51083;727141;90647
HGNC:6295,2128;231117
HGNC:25705,36899
HGNC:23177,276399
HGNC:6309,53691
HGNC:33699,254688;254693
HGNC:6315,2056
HGNC:30071,220402;536
HGNC:29110,2754;474;475
HGNC:28532,93334
HGNC:17273,261323
HGNC:16636,29072;99946
HGNC:6317,397946
HGNC:9787,75249
HGNC:6391,93360
HGNC:6392,98870
HGNC:23204,178469
HGNC:6341,432;650097
HGNC:4510,432;650077;650097
HGNC:6343,280628;363494;79146;895;90635
HGNC:6344,306661
HGNC:20716,320406
HGNC:6345,251380;293825;46532;727394
HGNC:11811,552
HGNC:28557,98843
HGNC:18829,399805
HGNC:18732,399081
HGNC:6365,100033
HGNC:6377,117
HGNC:30767,221139
HGNC:6396,171612
HGNC:21839,401959;488191
HGNC:6407,1333;1340;144;146;2396;251615;2612;268114;3339;648;86834
HGNC:17550,708036
HGNC:6412,2199;281139;281190;312;50942;530838;538574;79503
HGNC:6413,281139;281190;312;512103
HGNC:6414,98954
HGNC:6415,171723
HGNC:6416,69087;79396;79397;79399;79400;86920;89838
HGNC:6423,2199;2309;448264
HGNC:6427,2309;841
HGNC:6439,455
HGNC:30839,170
HGNC:6440,98954
HGNC:6441,171723
HGNC:6442,158681;79145;79396;79397;79399;79400;89838
HGNC:6443,2309
HGNC:6444,2309
HGNC:20406,402003
HGNC:28927,170
HGNC:28929,170;69084;90368
HGNC:6458,573
HGNC:6460,316;573
HGNC:6462,69084
HGNC:6463,573
HGNC:6447,2199
HGNC:26576,496686;496689
HGNC:26789,85414
HGNC:6483,2407;79402;79404
HGNC:6484,154
HGNC:6490,100031;79402;79404
HGNC:6493,79402;79404
HGNC:6494,280640
HGNC:29796,90023
HGNC:16960,661
HGNC:6522,79292;79293
HGNC:6530,53690
HGNC:15710,154;293888;293899;293910;54260;98912
HGNC:6535,284426
HGNC:6541,284435
HGNC:6551,708043
HGNC:21244,441447;659873;98994
HGNC:28887,166119;1879;94063
HGNC:6553,66628
HGNC:6554,179494
HGNC:6560,2311
HGNC:18712,2680
HGNC:6584,325448
HGNC:6585,3000;96265;96266
HGNC:6593,261265
HGNC:6595,226307;231720
HGNC:21734,226307;85442;95494;95496
HGNC:6610,98994
HGNC:6613,904
HGNC:32207,635
HGNC:6619,140905
HGNC:18483,170;55654
HGNC:23452,313
HGNC:13243,2378;931;93321;93336;93405;988
HGNC:14154,535453
HGNC:6641,635
HGNC:6647,2241
HGNC:6663,316;79395
HGNC:13869,250984
HGNC:4478,146
HGNC:15520,170;55654
HGNC:6677,309015
HGNC:20889,2704
HGNC:24783,714079
HGNC:23405,352745
HGNC:6692,2340;79100
HGNC:6698,1810;99798
HGNC:6701,98619
HGNC:19027,33110
HGNC:18608,500548
HGNC:30860,51
HGNC:6716,2623;2899;969
HGNC:6717,221145;98896
HGNC:14985,1606
HGNC:21365,397593
HGNC:6740,93561
HGNC:6764,84
HGNC:6408,233;2774;529574
HGNC:18957,656
HGNC:28880,317476
HGNC:2568,456328;95706
HGNC:29623,695110
HGNC:6840,1340;389
HGNC:6848,242;251510
HGNC:6858,26106
HGNC:6859,1826;3238
HGNC:6888,466718
HGNC:6893,100069;100070;240071;240085;240094;240103;240112;275864
HGNC:6898,397735;401835;440427
HGNC:6902,331187
HGNC:19042,168629
HGNC:6904,91387
HGNC:6909,156728;93311
HGNC:6929,618;79432
HGNC:6930,361
HGNC:6932,71529
HGNC:29622,98676
HGNC:6944,90635
HGNC:6950,2512
HGNC:25636,1596
HGNC:6973,524;99970;99971
HGNC:28845,464738;88616
HGNC:28613,254688
HGNC:28569,399805
HGNC:7013,2345
HGNC:13520,216804
HGNC:29659,2311
HGNC:7029,319298;33402;47044;488265;715704;90636
HGNC:19068,904
HGNC:18121,251279;35612
HGNC:7059,251576;251579;618
HGNC:21086,54260
HGNC:30577,54260
HGNC:7096,777
HGNC:7097,586;85414
HGNC:7103,441452;98985;98989;98991;98993;98994
HGNC:31527,623695
HGNC:31555,293936
HGNC:31582,488197
HGNC:7114,650077;650097
HGNC:7127,144;252202
HGNC:16063,99861
HGNC:7136,402017
HGNC:29643,79478
HGNC:11645,3287
HGNC:14668,186
HGNC:7155,79408
HGNC:7159,1040;2501;93356
HGNC:7160,371428
HGNC:7165,464760
HGNC:7166,371428
HGNC:7167,100033
HGNC:14357,101063
HGNC:7171,1606
HGNC:7176,1040
HGNC:4979,1552
HGNC:7197,2073
HGNC:7199,488191
HGNC:7201,399805
HGNC:7218,2587
HGNC:1304,361
HGNC:7230,145;240760;251347
HGNC:14048,254920
HGNC:14499,457223
HGNC:14334,402023;619941
HGNC:7325,144;252202
HGNC:7326,480536
HGNC:7327,243
HGNC:7328,399805
HGNC:7329,144;252202
HGNC:7380,171
HGNC:7391,141291;199302;199306;2228;99798
HGNC:7460,104
HGNC:7491,2131;663
HGNC:7495,550;551
HGNC:26190,169189
HGNC:7467,14
HGNC:7516,171700;2032;686465
HGNC:21666,171700
HGNC:7527,247798;440437
HGNC:7529,79152
HGNC:7545,251671;86849;99861
HGNC:7549,1146;137783;498693
HGNC:7553,480541;543;99861
HGNC:7562,33226;70592;714046
HGNC:7566,169189
HGNC:7573,1146;1147;2053;2990;3275;65743
HGNC:7576,154;166282;99103
HGNC:15906,54260
HGNC:7578,319340;3377
HGNC:7582,544602
HGNC:7585,334
HGNC:52391,1358
HGNC:7595,90635
HGNC:7597,90635
HGNC:7599,656
HGNC:13879,661
HGNC:7603,2290;480491;79306
HGNC:7608,716889
HGNC:7611,994
HGNC:3656,599418
HGNC:19918,1980
HGNC:12399,268129;98911
HGNC:23246,154;171439;171881;75249
HGNC:25875,1980
HGNC:7627,2126
HGNC:26232,520
HGNC:29832,521438
HGNC:7634,83330;83418;83419
HGNC:23044,399805
HGNC:7652,145;647
HGNC:28952,2512
HGNC:7660,379;904
HGNC:7661,379
HGNC:7662,379
HGNC:7671,146
HGNC:17091,289478
HGNC:7675,177901;177904;177910;98754
HGNC:26256,478
HGNC:7679,99950
HGNC:19688,247820
HGNC:7745,791
HGNC:18591,464366;64754
HGNC:12768,280
HGNC:13806,83620
HGNC:7774,529980
HGNC:7775,723161
HGNC:7782,619979
HGNC:15910,397593
HGNC:11075,244305
HGNC:7818,432
HGNC:14906,319675;808
HGNC:17043,100988;261183
HGNC:17044,261183
HGNC:28018,313;79394
HGNC:7828,728764
HGNC:32940,3303;334;665058
HGNC:951,228387
HGNC:19321,527497
HGNC:16412,436166;576349
HGNC:14374,352662
HGNC:22938,247868
HGNC:22948,488191
HGNC:16400,1451;47045;575;647815
HGNC:21269,488191
HGNC:22947,254688;254693;488191
HGNC:20461,101063
HGNC:16473,244
HGNC:7869,319189
HGNC:14378,1775
HGNC:15911,276198
HGNC:7872,930
HGNC:53924,2289;98897
HGNC:7883,136;2591;2789;729649
HGNC:7896,440437
HGNC:13394,656
HGNC:7910,1775;300865;402026;520;98833;98834;98842
HGNC:7939,1344;334
HGNC:7944,329191;40
HGNC:7945,329191
HGNC:7960,242;251510;393;95702
HGNC:7967,480476;69665
HGNC:7978,786;96253
HGNC:7982,209916
HGNC:8007,388
HGNC:29843,432
HGNC:25994,88616
HGNC:8021,289601
HGNC:8029,238722
HGNC:23319,3095;528084
HGNC:8033,146;2030;2665;715694
HGNC:22208,39041
HGNC:8059,520
HGNC:8063,334
HGNC:18658,656
HGNC:29929,2512;656
HGNC:17359,225154
HGNC:8066,225154
HGNC:8067,994
HGNC:29919,443167
HGNC:23438,213711
HGNC:23445,213711;457246
HGNC:51204,98897
HGNC:23448,457246
HGNC:18008,1507
HGNC:8086,572428
HGNC:15719,99845
HGNC:29092,2616
HGNC:26300,100033
HGNC:8125,422526
HGNC:8149,33572
HGNC:1012,88629
HGNC:8487,2554
HGNC:8507,353220
HGNC:15804,98973
HGNC:8537,67038
HGNC:8540,2073
HGNC:19316,216804;216812
HGNC:19317,98619
HGNC:8547,397
HGNC:8548,2050;216796
HGNC:8565,270
HGNC:18337,1410
HGNC:20449,488191
HGNC:8587,633099
HGNC:17068,1333
HGNC:19366,98993
HGNC:8599,488191
HGNC:8604,448242;93282
HGNC:33630,488191
HGNC:8618,552
HGNC:30064,404511
HGNC:14674,231169;90636
HGNC:8725,2880
HGNC:8727,146
HGNC:8743,71528
HGNC:8760,536
HGNC:8773,1359;647772;647782
HGNC:8776,90635
HGNC:8778,1276
HGNC:8790,49382
HGNC:8794,228169;647782
HGNC:8800,1980;2495;263662;31112
HGNC:8805,210159
HGNC:8807,399805
HGNC:29602,1606
HGNC:8820,101108
HGNC:8846,164736
HGNC:8847,164736
HGNC:52293,714490
HGNC:17637,659
HGNC:40045,254905
HGNC:8877,371
HGNC:8889,97234
HGNC:16090,98994
HGNC:8919,730892
HGNC:8926,264580
HGNC:8930,715
HGNC:691,45358
HGNC:15514,99861
HGNC:9394,171709
HGNC:8975,140944;144;168984;210159;221061;2495;276280;295239;295243;314662;583097;60040;714737;714785;717611;90308;99802
HGNC:30035,64753
HGNC:23785,98970
HGNC:8997,585936
HGNC:21043,1872
HGNC:9004,1275;293144;293150;498494
HGNC:9006,162;98993
HGNC:18053,101063
HGNC:9023,158668
HGNC:9024,130;293888;293899;293910;54260
HGNC:9038,363989
HGNC:9045,276148;397590
HGNC:9046,96191;99886
HGNC:9051,480528
HGNC:9056,589435
HGNC:9060,2387
HGNC:9066,300359;324530
HGNC:17158,589522
HGNC:24501,98765
HGNC:29393,696063
HGNC:9081,1900
HGNC:9082,2771
HGNC:9091,391330
HGNC:13635,329242
HGNC:9107,3384;570
HGNC:17728,529970
HGNC:9113,520
HGNC:9121,144
HGNC:9122,144;252202
HGNC:9141,735
HGNC:9153,98810
HGNC:21185,399805
HGNC:21246,79394
HGNC:9171,2828;391411
HGNC:9176,718047
HGNC:30349,243
HGNC:9201,71526
HGNC:20330,281201
HGNC:30129,93347
HGNC:9211,186
HGNC:9218,314647
HGNC:21694,654
HGNC:25686,154
HGNC:9255,216804;216812;216820;98673
HGNC:29035,90636
HGNC:9276,163693
HGNC:17485,171709;1770
HGNC:9343,319308
HGNC:32528,791
HGNC:13995,122
HGNC:13997,478664
HGNC:9349,90354
HGNC:9350,466729
HGNC:30228,163690;163693;238523;369881;716893
HGNC:17019,308
HGNC:9380,289;401920
HGNC:9382,438207
HGNC:9402,98763
HGNC:9412,1606
HGNC:9438,210571
HGNC:9446,397685
HGNC:9455,226307;90695;95494
HGNC:9460,329217
HGNC:15860,791
HGNC:9461,803
HGNC:9142,990
HGNC:9483,676
HGNC:9495,900
HGNC:9508,100069;100070;1020;154;275864
HGNC:9509,1020;154
HGNC:30100,79145
HGNC:9538,39041
HGNC:17928,243
HGNC:9580,251523;69126
HGNC:9586,141276;377
HGNC:9606,189466
HGNC:9644,2499;500;648;86834
HGNC:9647,99141
HGNC:9650,85408;85410
HGNC:9652,3437;397;536;85408;85410;900
HGNC:9655,70567
HGNC:9658,3243;538863;538866;538869;538872
HGNC:9670,180188
HGNC:9673,566192
HGNC:9678,656
HGNC:23326,536
HGNC:21100,251671
HGNC:21020,570491
HGNC:16075,178355
HGNC:18072,1333
HGNC:9804,98870
HGNC:9816,145;240760
HGNC:9829,154;251615;500;626;648
HGNC:17679,130
HGNC:9863,33108;719880;994
HGNC:9864,520
HGNC:9871,693907;90307
HGNC:9872,648
HGNC:18286,1872
HGNC:9890,399805
HGNC:14959,402023
HGNC:9912,1646
HGNC:9921,791
HGNC:25786,101011;139536
HGNC:17975,401849
HGNC:9957,101046;89844
HGNC:13764,100032
HGNC:9966,2024;654
HGNC:9968,570
HGNC:9970,904
HGNC:25539,84
HGNC:9990,791
HGNC:30304,75374
HGNC:10006,3203;71275
HGNC:10008,71275
HGNC:10009,71275
HGNC:667,589608
HGNC:19102,85191
HGNC:26814,98897
HGNC:17282,1872
HGNC:21876,464724
HGNC:496,1234;1401
HGNC:21390,2311
HGNC:28349,508512
HGNC:24496,93347
HGNC:18466,329336
HGNC:21158,137634
HGNC:17023,422526
HGNC:25358,631082
HGNC:27729,399805
HGNC:14539,2573
HGNC:21698,1173
HGNC:10069,99977
HGNC:10227,791
HGNC:34270,791
HGNC:34285,791
HGNC:34269,791
HGNC:10250,289365
HGNC:10254,791
HGNC:10256,90636
HGNC:10260,477857
HGNC:10261,251579;70567;715701
HGNC:10288,791
HGNC:13436,1872;564;65
HGNC:17976,399805
HGNC:10301,124
HGNC:10303,370015
HGNC:10306,124
HGNC:10310,124
HGNC:10313,55654
HGNC:10327,124
HGNC:10328,124
HGNC:10334,124
HGNC:10344,124
HGNC:10345,124
HGNC:10368,124
HGNC:10369,124
HGNC:10381,402020
HGNC:10387,86841
HGNC:10388,67038
HGNC:10389,124
HGNC:10397,124
HGNC:10405,124;440437
HGNC:10414,124
HGNC:10416,124
HGNC:10418,124
HGNC:10419,124
HGNC:10440,124
HGNC:6502,101351
HGNC:19903,73224
HGNC:10447,648;86834
HGNC:10451,254886
HGNC:29100,1980
HGNC:21679,85112
HGNC:28583,3301
HGNC:16175,94150
HGNC:14665,254525;254528;254531;254534;96184;96334
HGNC:10468,100993
HGNC:28991,404499
HGNC:10472,1452;2504
HGNC:10484,726788;730618
HGNC:10513,85445
HGNC:24797,100032
HGNC:10526,98942;98943;98944;98945;98946;98947;99861
HGNC:15924,2307;233;261638;261647;959
HGNC:10535,71
HGNC:10536,3129
HGNC:19182,231040;447961
HGNC:10540,2340;93552
HGNC:29917,791
HGNC:1664,181428
HGNC:19869,2460
HGNC:16941,714481
HGNC:26406,110
HGNC:10582,130;306577;46348;88642;90026
HGNC:10586,130;1934;33069;334;36387;871
HGNC:10589,130;334
HGNC:20665,130;334
HGNC:10592,334
HGNC:10593,130;1344;154;166282;228140;334;723139;727203;871
HGNC:10597,306577;33069;36387;46348;88642;90026;970
HGNC:10600,171876;526;60033
HGNC:29958,313;79394
HGNC:10701,50814
HGNC:10705,567
HGNC:10706,2050;216796
HGNC:10845,2440
HGNC:10723,130;478
HGNC:10725,388
HGNC:10726,388
HGNC:10729,1872;440437;791
HGNC:10732,171
HGNC:26348,276234
HGNC:33280,251576;251579
HGNC:9165,171709
HGNC:8941,178396;586;60
HGNC:1540,199247
HGNC:13902,140966
HGNC:8952,263548;289586
HGNC:8824,216812;216820
HGNC:1546,216812
HGNC:10774,319308
HGNC:10778,3005
HGNC:25088,435988
HGNC:30417,261197;261222;329249
HGNC:10825,184
HGNC:13867,696945
HGNC:23664,252128;252212
HGNC:26535,399805
HGNC:15454,2701
HGNC:10853,240;2632;314795
HGNC:1492,440713
HGNC:29215,85288
HGNC:10856,35122
HGNC:8157,139552;300605
HGNC:10882,171829;369873;398079
HGNC:23801,98994
HGNC:14934,580933
HGNC:10888,488437
HGNC:10891,107
HGNC:10892,35612;435930;98938
HGNC:10905,238475
HGNC:22981,238475
